,str0.3_den0.05,str0.03_den0.5,str0.003_den5.0,str0.3_den0.11,str0.03_den1.1,str0.003_den11.0,str0.3_den0.23,str0.03_den2.3000000000000003,str0.003_den23.0,str0.3_den0.5,str0.03_den5.0,str0.003_den50.0,str0.3_den1.08,str0.03_den10.8,str0.003_den108.0,str0.3_den2.32,str0.03_den23.2,str0.003_den231.99999999999997,str0.3_den5.0,str0.03_den50.0,str0.003_den500.0,str0.3_den10.77,str0.03_den107.69999999999999,str0.003_den1077.0,str0.3_den23.21,str0.03_den232.10000000000002,str0.003_den2321.0
18,44.0,5.0,1.0,4.0,25.0,6.0,2.0,28.0,3.0,7.0,30.0,4.0,28.0,66.0,8.0,104.0,58.0,22.0,110.0,78.0,75.0,681.0,580.0,272.0,1500.0,1500.0,1500.0
19,8.0,26.0,3.0,0.0,2.0,4.0,5.0,21.0,5.0,4.0,5.0,4.0,78.0,5.0,7.0,48.0,57.0,8.0,104.0,72.0,44.0,206.0,1078.0,368.0,1500.0,1500.0,1500.0
20,0.0,3.0,3.0,8.0,3.0,3.0,58.0,26.0,4.0,25.0,6.0,5.0,136.0,52.0,8.0,254.0,41.0,8.0,357.0,144.0,88.0,570.0,1069.0,320.0,1500.0,1500.0,1500.0
21,0.0,3.0,3.0,0.0,4.0,4.0,4.0,34.0,5.0,28.0,7.0,3.0,3.0,27.0,5.0,45.0,17.0,18.0,136.0,90.0,65.0,1099.0,833.0,488.0,1500.0,1500.0,1500.0
22,0.0,2.0,2.0,0.0,4.0,3.0,4.0,49.0,4.0,53.0,6.0,4.0,28.0,32.0,12.0,27.0,32.0,19.0,115.0,149.0,48.0,331.0,626.0,573.0,1500.0,1500.0,1500.0
23,3.0,2.0,2.0,0.0,4.0,3.0,2.0,6.0,5.0,6.0,6.0,9.0,34.0,23.0,7.0,128.0,27.0,11.0,426.0,122.0,20.0,772.0,375.0,422.0,1500.0,1500.0,1500.0
24,0.0,3.0,3.0,56.0,3.0,3.0,79.0,34.0,5.0,55.0,46.0,4.0,71.0,39.0,6.0,33.0,45.0,17.0,121.0,91.0,70.0,548.0,406.0,424.0,1500.0,1500.0,1500.0
25,1.0,3.0,3.0,15.0,3.0,3.0,1.0,27.0,4.0,6.0,15.0,6.0,74.0,7.0,6.0,230.0,67.0,13.0,405.0,69.0,78.0,561.0,692.0,310.0,1500.0,1500.0,1500.0
26,0.0,4.0,3.0,2.0,25.0,6.0,0.0,29.0,4.0,5.0,21.0,3.0,132.0,10.0,4.0,123.0,59.0,25.0,124.0,227.0,47.0,292.0,743.0,303.0,1500.0,1500.0,1500.0
27,0.0,2.0,3.0,0.0,4.0,4.0,2.0,4.0,3.0,59.0,6.0,5.0,38.0,56.0,6.0,41.0,74.0,40.0,273.0,131.0,91.0,831.0,749.0,390.0,1500.0,1500.0,1500.0
28,0.0,3.0,2.0,3.0,4.0,3.0,44.0,3.0,3.0,5.0,17.0,5.0,99.0,51.0,11.0,34.0,46.0,18.0,172.0,64.0,101.0,533.0,511.0,386.0,1500.0,1500.0,1500.0
29,0.0,4.0,3.0,0.0,1.0,4.0,2.0,11.0,8.0,8.0,6.0,8.0,4.0,9.0,5.0,186.0,79.0,6.0,187.0,53.0,88.0,1281.0,428.0,316.0,1500.0,1500.0,1500.0
30,3.0,2.0,3.0,0.0,4.0,3.0,0.0,6.0,4.0,0.0,13.0,4.0,9.0,26.0,5.0,216.0,80.0,17.0,147.0,146.0,68.0,1245.0,885.0,255.0,1500.0,1500.0,1500.0
31,8.0,3.0,4.0,11.0,4.0,4.0,4.0,23.0,4.0,16.0,45.0,7.0,91.0,35.0,5.0,79.0,84.0,7.0,117.0,131.0,72.0,903.0,1369.0,415.0,1500.0,1500.0,1500.0
32,16.0,4.0,3.0,8.0,3.0,3.0,4.0,3.0,4.0,12.0,5.0,4.0,6.0,7.0,16.0,197.0,62.0,5.0,259.0,153.0,20.0,685.0,1138.0,345.0,1500.0,1500.0,1500.0
33,0.0,3.0,3.0,15.0,11.0,4.0,5.0,5.0,3.0,4.0,10.0,5.0,68.0,37.0,8.0,35.0,50.0,14.0,209.0,171.0,77.0,547.0,776.0,202.0,1500.0,1500.0,1500.0
34,0.0,4.0,3.0,60.0,3.0,3.0,58.0,3.0,5.0,18.0,7.0,5.0,43.0,25.0,5.0,62.0,32.0,35.0,183.0,330.0,52.0,840.0,617.0,474.0,1500.0,1500.0,1500.0
35,0.0,3.0,3.0,0.0,23.0,4.0,3.0,15.0,4.0,39.0,26.0,5.0,197.0,7.0,5.0,79.0,64.0,11.0,118.0,127.0,108.0,306.0,665.0,171.0,1500.0,1500.0,1500.0
36,0.0,18.0,3.0,0.0,3.0,3.0,11.0,4.0,3.0,6.0,28.0,6.0,94.0,43.0,6.0,130.0,42.0,13.0,238.0,136.0,38.0,743.0,1186.0,356.0,1500.0,1500.0,1500.0
37,5.0,5.0,3.0,0.0,7.0,4.0,11.0,5.0,3.0,27.0,32.0,4.0,147.0,54.0,7.0,56.0,42.0,5.0,153.0,132.0,41.0,926.0,650.0,373.0,1500.0,1500.0,1500.0
38,0.0,3.0,5.0,0.0,4.0,4.0,11.0,4.0,3.0,54.0,4.0,5.0,30.0,17.0,14.0,39.0,130.0,33.0,52.0,44.0,88.0,535.0,368.0,677.0,1500.0,1500.0,1500.0
39,0.0,6.0,2.0,4.0,4.0,2.0,4.0,13.0,5.0,9.0,54.0,12.0,14.0,37.0,4.0,139.0,69.0,8.0,389.0,160.0,28.0,1050.0,1500.0,180.0,1500.0,1500.0,1500.0
40,0.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,6.0,3.0,4.0,7.0,61.0,27.0,11.0,86.0,49.0,7.0,154.0,62.0,46.0,784.0,906.0,184.0,1500.0,1500.0,1500.0
41,28.0,3.0,3.0,12.0,4.0,4.0,5.0,4.0,4.0,28.0,21.0,4.0,2.0,21.0,7.0,124.0,91.0,20.0,206.0,168.0,51.0,639.0,389.0,544.0,1500.0,1500.0,1500.0
42,4.0,5.0,2.0,0.0,4.0,3.0,0.0,40.0,4.0,4.0,13.0,9.0,90.0,32.0,5.0,184.0,59.0,10.0,62.0,228.0,58.0,230.0,796.0,343.0,1500.0,1500.0,1500.0
43,0.0,3.0,2.0,0.0,4.0,2.0,34.0,3.0,4.0,15.0,5.0,11.0,7.0,17.0,4.0,39.0,69.0,33.0,142.0,163.0,30.0,564.0,1228.0,348.0,1500.0,1500.0,1500.0
44,22.0,1.0,2.0,0.0,5.0,2.0,32.0,4.0,3.0,6.0,5.0,4.0,48.0,20.0,6.0,85.0,49.0,17.0,366.0,88.0,32.0,479.0,658.0,214.0,1500.0,1500.0,1500.0
45,0.0,2.0,4.0,0.0,5.0,4.0,7.0,14.0,3.0,1.0,4.0,11.0,72.0,43.0,4.0,152.0,32.0,9.0,112.0,111.0,77.0,251.0,510.0,135.0,1500.0,1500.0,1500.0
46,0.0,3.0,3.0,0.0,3.0,2.0,4.0,8.0,5.0,3.0,5.0,6.0,4.0,31.0,5.0,77.0,52.0,18.0,96.0,53.0,61.0,605.0,677.0,191.0,1500.0,1500.0,1500.0
47,33.0,3.0,4.0,0.0,5.0,4.0,0.0,7.0,3.0,17.0,5.0,5.0,90.0,17.0,13.0,115.0,37.0,5.0,239.0,69.0,31.0,422.0,595.0,275.0,1500.0,1500.0,1500.0
48,0.0,5.0,3.0,61.0,19.0,3.0,24.0,26.0,6.0,20.0,12.0,5.0,46.0,11.0,5.0,12.0,38.0,18.0,468.0,150.0,55.0,826.0,394.0,346.0,1500.0,1500.0,1500.0
49,0.0,3.0,2.0,12.0,3.0,3.0,22.0,5.0,4.0,5.0,18.0,5.0,6.0,17.0,9.0,86.0,72.0,26.0,131.0,148.0,56.0,862.0,454.0,223.0,1500.0,1500.0,1500.0
50,0.0,2.0,2.0,0.0,3.0,3.0,13.0,15.0,4.0,26.0,9.0,11.0,187.0,56.0,8.0,62.0,49.0,14.0,447.0,122.0,71.0,705.0,847.0,257.0,1500.0,1500.0,1500.0
51,0.0,6.0,2.0,1.0,16.0,3.0,29.0,5.0,3.0,93.0,10.0,4.0,19.0,9.0,17.0,25.0,98.0,6.0,141.0,138.0,55.0,345.0,663.0,336.0,1500.0,1500.0,1500.0
52,0.0,3.0,5.0,16.0,13.0,3.0,4.0,5.0,5.0,5.0,20.0,7.0,7.0,21.0,7.0,51.0,39.0,5.0,200.0,78.0,25.0,946.0,322.0,154.0,1500.0,1500.0,1500.0
53,0.0,3.0,4.0,3.0,4.0,4.0,0.0,4.0,3.0,3.0,14.0,7.0,61.0,66.0,7.0,262.0,36.0,6.0,136.0,94.0,101.0,224.0,775.0,230.0,1500.0,1500.0,1500.0
54,3.0,3.0,3.0,0.0,4.0,3.0,4.0,8.0,4.0,6.0,39.0,4.0,88.0,35.0,7.0,79.0,24.0,15.0,254.0,234.0,54.0,89.0,572.0,316.0,1500.0,1500.0,1500.0
55,7.0,2.0,2.0,3.0,7.0,4.0,0.0,5.0,4.0,6.0,19.0,4.0,5.0,65.0,5.0,30.0,30.0,14.0,194.0,170.0,56.0,499.0,695.0,226.0,1500.0,1500.0,1500.0
56,0.0,0.0,3.0,0.0,5.0,2.0,0.0,9.0,4.0,7.0,6.0,5.0,69.0,12.0,6.0,63.0,72.0,8.0,223.0,60.0,83.0,1500.0,731.0,319.0,1500.0,1500.0,1500.0
57,0.0,0.0,4.0,26.0,3.0,4.0,4.0,4.0,8.0,15.0,4.0,4.0,37.0,33.0,4.0,29.0,43.0,32.0,190.0,281.0,74.0,276.0,590.0,236.0,1500.0,1500.0,1500.0
58,0.0,4.0,3.0,4.0,4.0,7.0,3.0,5.0,3.0,4.0,7.0,8.0,231.0,15.0,7.0,94.0,33.0,13.0,204.0,59.0,33.0,400.0,882.0,145.0,1500.0,1500.0,1500.0
59,6.0,3.0,3.0,2.0,50.0,4.0,41.0,5.0,4.0,6.0,15.0,5.0,118.0,48.0,15.0,105.0,98.0,25.0,197.0,210.0,32.0,370.0,464.0,361.0,1500.0,1500.0,1500.0
60,0.0,11.0,2.0,1.0,4.0,3.0,0.0,4.0,8.0,4.0,4.0,4.0,26.0,28.0,5.0,39.0,78.0,46.0,77.0,130.0,32.0,521.0,743.0,311.0,1500.0,1500.0,1500.0
61,0.0,5.0,4.0,0.0,14.0,7.0,2.0,11.0,5.0,18.0,4.0,4.0,34.0,44.0,13.0,110.0,50.0,7.0,167.0,94.0,59.0,672.0,965.0,472.0,1500.0,1500.0,1500.0
62,2.0,3.0,2.0,0.0,5.0,4.0,3.0,4.0,4.0,6.0,38.0,5.0,13.0,15.0,5.0,26.0,44.0,23.0,500.0,131.0,46.0,411.0,930.0,429.0,1500.0,1500.0,1500.0
63,0.0,4.0,2.0,0.0,7.0,7.0,0.0,7.0,3.0,3.0,17.0,5.0,8.0,22.0,6.0,68.0,41.0,6.0,208.0,261.0,15.0,352.0,628.0,397.0,1500.0,1500.0,1500.0
64,0.0,2.0,3.0,122.0,4.0,4.0,10.0,31.0,9.0,45.0,5.0,5.0,27.0,34.0,9.0,92.0,47.0,5.0,414.0,107.0,27.0,728.0,419.0,247.0,1500.0,1500.0,1500.0
65,0.0,4.0,2.0,2.0,2.0,3.0,0.0,4.0,5.0,28.0,9.0,5.0,44.0,32.0,5.0,179.0,53.0,24.0,94.0,238.0,59.0,467.0,530.0,229.0,1500.0,1500.0,1500.0
66,7.0,2.0,2.0,22.0,4.0,4.0,4.0,5.0,4.0,4.0,56.0,5.0,13.0,6.0,4.0,54.0,89.0,30.0,590.0,200.0,84.0,755.0,1141.0,982.0,1500.0,1500.0,1500.0
67,4.0,4.0,3.0,6.0,3.0,4.0,0.0,8.0,7.0,3.0,13.0,3.0,5.0,10.0,12.0,211.0,58.0,74.0,338.0,174.0,40.0,180.0,945.0,209.0,1500.0,1500.0,1500.0
68,0.0,3.0,12.0,3.0,3.0,4.0,0.0,4.0,3.0,60.0,6.0,6.0,36.0,39.0,5.0,37.0,50.0,28.0,128.0,67.0,33.0,129.0,939.0,285.0,1500.0,1500.0,1500.0
69,4.0,68.0,2.0,25.0,5.0,3.0,5.0,10.0,3.0,156.0,23.0,4.0,81.0,45.0,4.0,37.0,60.0,18.0,17.0,112.0,90.0,432.0,515.0,576.0,1500.0,1500.0,1500.0
70,0.0,3.0,7.0,0.0,3.0,3.0,36.0,9.0,4.0,4.0,8.0,4.0,17.0,7.0,5.0,67.0,81.0,29.0,139.0,101.0,71.0,572.0,316.0,241.0,1500.0,1500.0,1500.0
71,0.0,2.0,3.0,11.0,4.0,6.0,3.0,5.0,5.0,4.0,5.0,4.0,74.0,8.0,4.0,154.0,20.0,6.0,223.0,186.0,51.0,523.0,845.0,357.0,1500.0,1500.0,1500.0
72,5.0,4.0,8.0,0.0,17.0,3.0,24.0,3.0,5.0,4.0,28.0,4.0,23.0,25.0,19.0,140.0,36.0,7.0,338.0,113.0,45.0,1181.0,598.0,296.0,1500.0,1500.0,1500.0
73,5.0,4.0,2.0,0.0,60.0,3.0,27.0,11.0,4.0,4.0,7.0,20.0,38.0,12.0,21.0,62.0,54.0,16.0,202.0,367.0,76.0,583.0,282.0,347.0,1500.0,1500.0,1500.0
74,0.0,2.0,3.0,59.0,19.0,5.0,0.0,22.0,13.0,0.0,9.0,4.0,64.0,53.0,6.0,69.0,56.0,28.0,70.0,118.0,63.0,578.0,797.0,292.0,1500.0,1500.0,1500.0
75,0.0,4.0,2.0,0.0,5.0,4.0,0.0,8.0,5.0,14.0,5.0,4.0,109.0,15.0,6.0,79.0,95.0,19.0,561.0,75.0,70.0,376.0,478.0,441.0,1500.0,1500.0,1500.0
76,0.0,7.0,2.0,0.0,7.0,3.0,4.0,35.0,4.0,6.0,30.0,10.0,4.0,18.0,4.0,47.0,78.0,32.0,215.0,126.0,44.0,317.0,1136.0,342.0,1500.0,1500.0,1500.0
77,4.0,16.0,2.0,1.0,5.0,3.0,12.0,34.0,3.0,42.0,7.0,4.0,57.0,20.0,8.0,32.0,110.0,6.0,159.0,80.0,102.0,900.0,457.0,375.0,1500.0,1500.0,1500.0
78,0.0,8.0,3.0,9.0,16.0,5.0,39.0,5.0,5.0,7.0,5.0,4.0,5.0,38.0,4.0,65.0,55.0,10.0,71.0,93.0,31.0,356.0,471.0,646.0,1500.0,1500.0,1500.0
79,0.0,2.0,2.0,3.0,5.0,8.0,0.0,6.0,3.0,5.0,9.0,4.0,65.0,60.0,8.0,22.0,93.0,8.0,145.0,168.0,49.0,412.0,604.0,398.0,1500.0,1500.0,1500.0
80,0.0,2.0,3.0,0.0,5.0,3.0,6.0,3.0,3.0,45.0,8.0,4.0,21.0,59.0,5.0,150.0,151.0,15.0,473.0,142.0,85.0,413.0,782.0,309.0,1500.0,1500.0,1500.0
81,3.0,3.0,2.0,8.0,4.0,3.0,3.0,5.0,4.0,4.0,66.0,5.0,3.0,35.0,5.0,73.0,54.0,34.0,132.0,123.0,25.0,139.0,992.0,406.0,1500.0,1500.0,1500.0
82,0.0,3.0,2.0,0.0,4.0,4.0,7.0,5.0,3.0,15.0,4.0,4.0,6.0,63.0,4.0,77.0,72.0,11.0,110.0,266.0,76.0,569.0,446.0,385.0,1500.0,1500.0,1500.0
83,0.0,4.0,2.0,0.0,6.0,4.0,0.0,26.0,5.0,13.0,16.0,3.0,20.0,24.0,6.0,40.0,81.0,12.0,139.0,172.0,41.0,1193.0,740.0,356.0,1500.0,1500.0,1500.0
84,0.0,3.0,2.0,0.0,6.0,3.0,6.0,26.0,6.0,5.0,4.0,6.0,5.0,39.0,17.0,89.0,27.0,20.0,154.0,117.0,83.0,559.0,575.0,297.0,1500.0,1500.0,1500.0
85,0.0,4.0,3.0,0.0,5.0,5.0,2.0,8.0,4.0,82.0,23.0,11.0,83.0,17.0,5.0,32.0,38.0,11.0,129.0,38.0,23.0,279.0,1265.0,299.0,1500.0,1500.0,1500.0
86,0.0,3.0,2.0,0.0,4.0,3.0,4.0,11.0,9.0,5.0,35.0,31.0,59.0,20.0,7.0,113.0,30.0,7.0,96.0,81.0,81.0,516.0,453.0,469.0,1500.0,1500.0,1500.0
87,0.0,4.0,2.0,0.0,4.0,4.0,0.0,14.0,5.0,32.0,17.0,4.0,7.0,24.0,10.0,90.0,132.0,10.0,162.0,161.0,84.0,492.0,522.0,558.0,1500.0,1500.0,1500.0
88,0.0,2.0,3.0,0.0,4.0,3.0,39.0,7.0,3.0,38.0,4.0,4.0,27.0,4.0,8.0,55.0,66.0,11.0,52.0,192.0,21.0,1052.0,765.0,347.0,1500.0,1500.0,1500.0
89,0.0,6.0,2.0,3.0,24.0,5.0,0.0,12.0,4.0,21.0,6.0,3.0,37.0,15.0,5.0,292.0,83.0,39.0,96.0,178.0,86.0,662.0,542.0,278.0,1500.0,1500.0,1500.0
90,5.0,4.0,2.0,0.0,7.0,2.0,4.0,27.0,3.0,16.0,51.0,7.0,8.0,42.0,5.0,53.0,19.0,68.0,323.0,257.0,22.0,413.0,1230.0,240.0,1500.0,1500.0,1500.0
91,0.0,48.0,3.0,5.0,30.0,2.0,0.0,4.0,5.0,3.0,6.0,4.0,17.0,47.0,5.0,32.0,26.0,26.0,154.0,164.0,8.0,742.0,811.0,290.0,1500.0,1500.0,1500.0
92,0.0,4.0,3.0,5.0,4.0,2.0,8.0,74.0,4.0,39.0,14.0,4.0,53.0,23.0,5.0,28.0,62.0,25.0,185.0,152.0,72.0,408.0,736.0,450.0,1500.0,1500.0,1500.0
93,0.0,2.0,4.0,0.0,34.0,3.0,4.0,5.0,3.0,13.0,6.0,5.0,21.0,9.0,5.0,74.0,25.0,14.0,280.0,87.0,57.0,770.0,527.0,556.0,1500.0,1500.0,1500.0
94,0.0,3.0,2.0,0.0,4.0,6.0,64.0,5.0,3.0,26.0,5.0,5.0,160.0,29.0,4.0,272.0,39.0,7.0,253.0,122.0,62.0,456.0,1034.0,434.0,1500.0,1500.0,1500.0
95,0.0,3.0,2.0,5.0,23.0,4.0,3.0,7.0,4.0,7.0,5.0,5.0,14.0,20.0,5.0,134.0,43.0,8.0,137.0,101.0,31.0,812.0,449.0,312.0,1500.0,1500.0,1500.0
96,0.0,3.0,5.0,2.0,3.0,3.0,0.0,14.0,4.0,74.0,41.0,7.0,28.0,48.0,17.0,79.0,88.0,22.0,327.0,167.0,74.0,170.0,352.0,275.0,1500.0,1500.0,1500.0
97,0.0,7.0,4.0,3.0,4.0,3.0,23.0,4.0,2.0,34.0,8.0,5.0,84.0,53.0,6.0,65.0,49.0,13.0,42.0,192.0,53.0,515.0,707.0,266.0,1500.0,1500.0,1500.0
98,1.0,6.0,2.0,3.0,3.0,4.0,12.0,5.0,4.0,9.0,21.0,4.0,55.0,33.0,6.0,111.0,112.0,22.0,199.0,72.0,40.0,977.0,471.0,739.0,1500.0,1500.0,1500.0
99,0.0,2.0,3.0,0.0,4.0,3.0,16.0,10.0,3.0,53.0,6.0,5.0,55.0,27.0,6.0,222.0,91.0,46.0,275.0,190.0,51.0,554.0,938.0,565.0,1500.0,1500.0,1500.0
100,0.0,4.0,4.0,6.0,3.0,3.0,4.0,6.0,4.0,34.0,9.0,9.0,5.0,11.0,32.0,177.0,53.0,6.0,97.0,295.0,63.0,591.0,993.0,461.0,1500.0,1500.0,1500.0
101,0.0,4.0,2.0,0.0,4.0,2.0,0.0,5.0,4.0,20.0,29.0,20.0,55.0,36.0,4.0,27.0,120.0,21.0,450.0,114.0,41.0,1172.0,669.0,265.0,1500.0,1500.0,1500.0
102,66.0,4.0,4.0,0.0,3.0,4.0,3.0,4.0,3.0,120.0,36.0,5.0,16.0,11.0,5.0,47.0,80.0,15.0,221.0,107.0,41.0,657.0,395.0,240.0,1500.0,1500.0,1500.0
103,5.0,19.0,2.0,2.0,3.0,4.0,8.0,3.0,5.0,4.0,44.0,5.0,18.0,39.0,5.0,139.0,56.0,21.0,281.0,306.0,24.0,434.0,516.0,368.0,1500.0,1500.0,1500.0
104,0.0,3.0,11.0,0.0,3.0,4.0,0.0,16.0,6.0,15.0,9.0,4.0,16.0,42.0,15.0,42.0,112.0,13.0,166.0,122.0,51.0,1500.0,723.0,481.0,1500.0,1500.0,1500.0
105,0.0,3.0,3.0,45.0,27.0,3.0,0.0,30.0,4.0,3.0,34.0,4.0,12.0,15.0,7.0,55.0,44.0,32.0,222.0,97.0,60.0,446.0,741.0,344.0,1500.0,1500.0,1500.0
106,0.0,6.0,4.0,0.0,3.0,3.0,5.0,5.0,4.0,8.0,4.0,3.0,100.0,37.0,7.0,179.0,38.0,11.0,187.0,87.0,54.0,388.0,446.0,482.0,1500.0,1500.0,1500.0
107,0.0,9.0,3.0,0.0,5.0,4.0,4.0,4.0,4.0,24.0,24.0,3.0,11.0,13.0,6.0,26.0,47.0,5.0,147.0,128.0,84.0,291.0,747.0,371.0,1500.0,1500.0,1500.0
108,0.0,4.0,3.0,0.0,3.0,3.0,5.0,8.0,3.0,10.0,24.0,5.0,33.0,10.0,15.0,32.0,62.0,19.0,271.0,70.0,56.0,699.0,906.0,226.0,1500.0,1500.0,1500.0
109,0.0,2.0,2.0,170.0,21.0,3.0,4.0,19.0,4.0,0.0,6.0,8.0,37.0,8.0,9.0,44.0,43.0,11.0,154.0,214.0,46.0,103.0,1100.0,267.0,1500.0,1500.0,1500.0
110,0.0,3.0,4.0,17.0,3.0,3.0,0.0,19.0,3.0,0.0,9.0,7.0,4.0,24.0,4.0,54.0,80.0,23.0,128.0,107.0,50.0,312.0,658.0,401.0,1500.0,1500.0,1500.0
111,0.0,2.0,2.0,3.0,4.0,12.0,0.0,8.0,6.0,9.0,4.0,5.0,83.0,12.0,6.0,27.0,13.0,32.0,99.0,199.0,69.0,560.0,758.0,214.0,1500.0,1500.0,1500.0
112,0.0,2.0,2.0,0.0,4.0,5.0,3.0,4.0,2.0,57.0,13.0,5.0,57.0,67.0,28.0,237.0,39.0,7.0,67.0,199.0,81.0,804.0,560.0,245.0,1500.0,1500.0,1500.0
113,0.0,5.0,2.0,0.0,22.0,3.0,62.0,4.0,3.0,11.0,4.0,10.0,46.0,15.0,6.0,51.0,32.0,12.0,211.0,73.0,37.0,1210.0,960.0,285.0,1500.0,1500.0,1500.0
114,0.0,0.0,2.0,0.0,4.0,3.0,0.0,5.0,10.0,8.0,27.0,5.0,35.0,6.0,5.0,42.0,27.0,15.0,270.0,250.0,37.0,612.0,446.0,307.0,1500.0,1500.0,1500.0
115,0.0,24.0,3.0,0.0,3.0,3.0,5.0,5.0,4.0,10.0,9.0,5.0,24.0,43.0,5.0,86.0,37.0,7.0,122.0,122.0,6.0,278.0,581.0,593.0,1500.0,1500.0,1500.0
116,5.0,1.0,4.0,15.0,5.0,4.0,5.0,27.0,4.0,27.0,4.0,3.0,18.0,52.0,17.0,47.0,20.0,29.0,122.0,324.0,43.0,539.0,1306.0,240.0,1500.0,1500.0,1500.0
117,0.0,5.0,3.0,54.0,4.0,2.0,0.0,26.0,14.0,4.0,21.0,5.0,11.0,28.0,5.0,97.0,56.0,16.0,67.0,165.0,21.0,566.0,725.0,289.0,1500.0,1500.0,1500.0
118,3.0,13.0,4.0,4.0,4.0,3.0,5.0,4.0,3.0,9.0,21.0,21.0,65.0,24.0,5.0,51.0,82.0,60.0,301.0,90.0,43.0,530.0,549.0,264.0,1500.0,1500.0,1500.0
119,23.0,2.0,2.0,3.0,3.0,4.0,0.0,5.0,16.0,7.0,64.0,6.0,5.0,24.0,31.0,23.0,30.0,10.0,82.0,85.0,76.0,411.0,403.0,242.0,1500.0,1500.0,1500.0
120,0.0,2.0,3.0,5.0,3.0,4.0,23.0,10.0,3.0,22.0,10.0,6.0,4.0,47.0,10.0,30.0,18.0,17.0,286.0,79.0,38.0,1442.0,649.0,406.0,1500.0,1500.0,1500.0
121,4.0,2.0,3.0,13.0,2.0,4.0,5.0,29.0,7.0,18.0,7.0,12.0,32.0,5.0,18.0,37.0,30.0,5.0,223.0,113.0,63.0,647.0,665.0,295.0,1500.0,1500.0,1500.0
122,23.0,2.0,3.0,25.0,5.0,3.0,5.0,17.0,6.0,5.0,18.0,10.0,103.0,31.0,5.0,37.0,56.0,21.0,244.0,68.0,29.0,284.0,619.0,216.0,1500.0,1500.0,1500.0
123,5.0,1.0,2.0,0.0,4.0,4.0,6.0,14.0,3.0,3.0,19.0,5.0,46.0,29.0,8.0,52.0,72.0,32.0,197.0,68.0,50.0,834.0,445.0,186.0,1500.0,1500.0,1500.0
124,0.0,2.0,2.0,4.0,3.0,3.0,5.0,5.0,4.0,40.0,4.0,15.0,30.0,11.0,6.0,575.0,53.0,16.0,505.0,82.0,54.0,404.0,330.0,204.0,1500.0,1500.0,1500.0
125,0.0,4.0,3.0,0.0,2.0,3.0,9.0,4.0,5.0,13.0,5.0,8.0,9.0,25.0,7.0,13.0,42.0,6.0,80.0,157.0,44.0,370.0,1038.0,273.0,1500.0,1500.0,1500.0
126,0.0,9.0,3.0,0.0,3.0,2.0,4.0,26.0,5.0,4.0,3.0,14.0,20.0,22.0,5.0,131.0,45.0,5.0,221.0,258.0,31.0,694.0,467.0,206.0,1500.0,1500.0,1500.0
127,33.0,4.0,3.0,0.0,3.0,4.0,88.0,3.0,5.0,0.0,20.0,4.0,72.0,9.0,5.0,50.0,39.0,10.0,53.0,216.0,94.0,142.0,979.0,408.0,1500.0,1500.0,1500.0
128,0.0,4.0,3.0,2.0,4.0,4.0,5.0,23.0,3.0,27.0,7.0,11.0,20.0,5.0,5.0,71.0,29.0,7.0,391.0,123.0,67.0,320.0,568.0,380.0,1500.0,1500.0,1500.0
129,0.0,3.0,3.0,214.0,4.0,4.0,4.0,15.0,3.0,8.0,37.0,5.0,7.0,25.0,4.0,31.0,81.0,9.0,108.0,78.0,68.0,372.0,895.0,296.0,1500.0,1500.0,1500.0
130,0.0,4.0,4.0,0.0,3.0,15.0,49.0,8.0,3.0,27.0,8.0,7.0,27.0,17.0,6.0,112.0,41.0,39.0,310.0,172.0,53.0,516.0,730.0,319.0,1500.0,1500.0,1500.0
131,0.0,7.0,4.0,3.0,2.0,5.0,2.0,18.0,4.0,13.0,21.0,15.0,106.0,11.0,7.0,84.0,30.0,12.0,128.0,186.0,88.0,1053.0,1500.0,164.0,1500.0,1500.0,1500.0
132,0.0,5.0,2.0,0.0,49.0,3.0,32.0,11.0,4.0,5.0,6.0,4.0,31.0,33.0,4.0,169.0,34.0,18.0,137.0,136.0,67.0,503.0,627.0,539.0,1500.0,1500.0,1500.0
133,0.0,0.0,3.0,0.0,2.0,3.0,2.0,5.0,3.0,5.0,10.0,4.0,25.0,19.0,6.0,49.0,45.0,7.0,274.0,127.0,22.0,1500.0,885.0,417.0,1500.0,1500.0,1500.0
134,0.0,5.0,5.0,3.0,4.0,3.0,35.0,7.0,3.0,3.0,15.0,3.0,5.0,17.0,5.0,110.0,82.0,6.0,41.0,359.0,74.0,321.0,1500.0,377.0,1500.0,1500.0,1500.0
135,0.0,5.0,4.0,0.0,3.0,4.0,5.0,6.0,3.0,17.0,57.0,7.0,7.0,7.0,37.0,39.0,64.0,9.0,103.0,117.0,128.0,301.0,758.0,354.0,1500.0,1500.0,1500.0
136,0.0,11.0,2.0,0.0,5.0,3.0,3.0,4.0,5.0,0.0,4.0,4.0,153.0,8.0,7.0,36.0,48.0,5.0,275.0,109.0,37.0,497.0,565.0,596.0,1500.0,1500.0,1500.0
137,0.0,2.0,4.0,0.0,3.0,5.0,4.0,3.0,3.0,7.0,11.0,5.0,55.0,23.0,6.0,59.0,38.0,18.0,42.0,211.0,54.0,393.0,797.0,665.0,1500.0,1500.0,1500.0
138,0.0,6.0,2.0,20.0,3.0,3.0,11.0,6.0,5.0,12.0,60.0,4.0,7.0,11.0,7.0,67.0,57.0,14.0,128.0,154.0,38.0,577.0,840.0,481.0,1500.0,1500.0,1500.0
