,str0.3_den0.05,str0.03_den0.5,str0.003_den5.0,str0.3_den0.11,str0.03_den1.1,str0.003_den11.0,str0.3_den0.23,str0.03_den2.3000000000000003,str0.003_den23.0,str0.3_den0.5,str0.03_den5.0,str0.003_den50.0,str0.3_den1.08,str0.03_den10.8,str0.003_den108.0,str0.3_den2.32,str0.03_den23.2,str0.003_den231.99999999999997,str0.3_den5.0,str0.03_den50.0,str0.003_den500.0,str0.3_den10.77,str0.03_den107.69999999999999,str0.003_den1077.0,str0.3_den23.21,str0.03_den232.10000000000002,str0.003_den2321.0
249,,,,,,,,,,,,,,,,,,,527.0,,,74.0,481.0,1118.0,195.0,245.0,295.0
250,,,,,,,,,,,,,,,,,,,929.0,444.0,,,484.0,788.0,299.0,202.0,336.0
251,,,,,,,,,,,,,,,,,,,784.0,,,619.0,543.0,1046.0,266.0,161.0,346.0
252,,,,,,,,,,,,,,,,264.0,,,,,,467.0,407.0,935.0,236.0,253.0,324.0
253,,,,,,,,,,,,,,,,,,,,,,,760.0,774.0,251.0,218.0,330.0
254,,,,,,,,,,,,,,,,,,,,,,299.0,623.0,807.0,230.0,265.0,320.0
255,,,,,,,,,,,,,,,,1011.0,,,,,,343.0,651.0,840.0,363.0,142.0,339.0
256,,,,,,,,,,,,,,,,,,,,944.0,,850.0,592.0,1120.0,205.0,314.0,351.0
257,,,,,,,,,,,,,,,,,,,,,,420.0,261.0,601.0,141.0,44.0,313.0
258,,,,,,,,,,,,,,,,,,,,,,422.0,887.0,867.0,222.0,205.0,474.0
259,,,,,,,,,,,,,,,,,,,,,,1018.0,603.0,990.0,205.0,194.0,417.0
260,,,,,,,,,,,,,,,,,,,1162.0,,,666.0,430.0,771.0,53.0,216.0,300.0
261,,,,,,,,,,,,,,,,,,,,,,672.0,408.0,1122.0,78.0,245.0,347.0
262,,,,,,,,,,,,,,,,1004.0,,,1028.0,,,358.0,421.0,1147.0,116.0,193.0,261.0
263,,,,,,,,,,,,,,,,,,,,,,815.0,863.0,,154.0,224.0,278.0
264,,,,,,,,,,,,,,,,,,,726.0,,,603.0,129.0,1019.0,134.0,193.0,323.0
265,,,,,,,,,,,,,,,,,,,,,,516.0,224.0,948.0,160.0,158.0,260.0
266,,,,,,,,,,,,,,,,,,,,,,179.0,620.0,898.0,71.0,190.0,291.0
267,,,,,,,,,,,,,,,,,,,,756.0,,354.0,448.0,1136.0,107.0,277.0,390.0
268,,,,,,,,,,,,,,,,,,,945.0,,,189.0,509.0,756.0,299.0,273.0,262.0
269,,,,,,,,,,,,,,,,,,,,,,953.0,372.0,701.0,214.0,155.0,357.0
270,,,,,,,,,,,,,,,,,,,,,,703.0,524.0,659.0,312.0,249.0,338.0
271,,,,,,,,,,,,,,,,,,,1157.0,,,718.0,371.0,795.0,248.0,61.0,361.0
272,,,,,,,,,,,,,,,,,,,,,,811.0,345.0,1182.0,187.0,299.0,357.0
273,,,,,,,,,,,,,,,,,,,,,,111.0,510.0,1179.0,119.0,148.0,321.0
274,,,,,,,,,,,,,,,,,,,478.0,1077.0,,315.0,532.0,,118.0,135.0,430.0
275,,,,,,,,,,,,,,,,,,,,979.0,,198.0,453.0,624.0,120.0,262.0,258.0
276,,,,,,,,,,,,,,,,,,,956.0,,,402.0,649.0,624.0,84.0,237.0,324.0
277,,,,,,,,,,,,,,,,,,,,,,100.0,675.0,930.0,162.0,161.0,391.0
278,,,,,,,,,,,,,,,,,,,295.0,,,296.0,686.0,858.0,133.0,138.0,350.0
279,,,,,,,,,,,,,,,,,,,,,,146.0,324.0,818.0,77.0,197.0,346.0
280,,,,,,,,,,,,,,,,,,,,,,471.0,474.0,1044.0,104.0,200.0,288.0
281,,,,,,,,,,,,,,,,,,,475.0,,,497.0,417.0,937.0,178.0,210.0,350.0
282,,,,,,,,,,,,,,,,,,,,,,504.0,563.0,936.0,133.0,265.0,391.0
283,,,,,,,,,,,,,,,,,,,,,,151.0,574.0,1016.0,144.0,212.0,439.0
284,,,,,,,,,,,,,,,,,,,,,,581.0,498.0,,141.0,224.0,228.0
285,,,,,,,,,,,,,,,,,,,844.0,,,516.0,442.0,959.0,352.0,232.0,402.0
286,,,,,,,,,,,,,,,,1049.0,,,950.0,,,450.0,584.0,1115.0,108.0,270.0,370.0
287,,,,,,,,,,,,,,,,,,,,,,,615.0,931.0,245.0,314.0,338.0
288,,,,,,,,,,,,,,,,,,,1187.0,,,,248.0,926.0,180.0,112.0,314.0
289,,,,,,,,,,,,,,,,,,,,,,108.0,822.0,661.0,193.0,158.0,283.0
290,,,,,,,,,,,,,,,,,,,,1085.0,,531.0,806.0,1013.0,115.0,214.0,300.0
291,,,,,,,,,,,,,,,,,,,,,,317.0,439.0,1101.0,341.0,196.0,244.0
292,,,,,,,,,,,,,,,,,,,744.0,,,580.0,478.0,1045.0,197.0,119.0,285.0
293,,,,,,,,,,,,,,,,,,,1148.0,,,158.0,811.0,909.0,199.0,179.0,224.0
294,,,,,,,,,,,,,,,,,,,575.0,889.0,,918.0,757.0,,91.0,237.0,263.0
295,,,,,,,,,,378.0,,,,,,,,,379.0,,,498.0,467.0,1175.0,178.0,232.0,347.0
296,,,,,,,,,,,,,,,,,,,,,,,277.0,886.0,338.0,230.0,315.0
297,,,,,,,,,,,,,,,,822.0,,,,1178.0,,276.0,396.0,957.0,116.0,284.0,346.0
298,,,,,,,,,,,,,,,,,,,,,,714.0,535.0,783.0,155.0,319.0,396.0
299,,,,,,,,,,,,,,,,,,,129.0,,,746.0,646.0,1097.0,354.0,202.0,338.0
300,,,,,,,,,,,,,,,,,,,,,,458.0,503.0,635.0,95.0,113.0,298.0
301,,,,,,,,,,,,,,,,,,,,,,149.0,492.0,1012.0,120.0,117.0,436.0
302,,,,,,,,,,,,,,,,,,,887.0,875.0,,993.0,453.0,795.0,186.0,195.0,385.0
303,,,,,,,,,,,,,,,,,,,611.0,,,639.0,323.0,713.0,162.0,188.0,373.0
304,,,,,,,,,,,,,,,,,,,,,,298.0,319.0,687.0,221.0,140.0,342.0
305,,,,,,,,,,,,,,,,,,,,662.0,,843.0,707.0,1027.0,166.0,197.0,276.0
306,,,,,,,,,,,,,,,,,,,1180.0,,,1082.0,398.0,918.0,124.0,97.0,425.0
307,,,,,,,,,,,,,,,,,,,,,,492.0,551.0,719.0,175.0,246.0,365.0
308,,,,,,,,,,,,,,,,,,,,,,521.0,439.0,970.0,137.0,122.0,317.0
309,,,,,,,,,,,,,,,,,,,708.0,,,335.0,747.0,812.0,212.0,267.0,289.0
310,,,,,,,,,,,,,,,,,,,509.0,,,150.0,994.0,1033.0,120.0,140.0,291.0
311,,,,,,,,,,,,,,,,,,,407.0,,,809.0,684.0,816.0,223.0,98.0,332.0
312,,,,,,,,,,,,,,,,,,,,,,1133.0,406.0,846.0,107.0,198.0,418.0
313,,,,,,,,,,,,,,,,,,,391.0,,,793.0,747.0,1006.0,201.0,160.0,302.0
314,,,,,,,,,,,,,,,,,,,,,,,635.0,706.0,236.0,126.0,211.0
315,,,,,,,,,,,,,,,,,,,,,,532.0,470.0,777.0,299.0,335.0,303.0
316,,,,,,,,,,,,,,,,,,,,1018.0,,513.0,782.0,1138.0,74.0,180.0,394.0
317,,,,,,,,,,,,,,,,,,,674.0,,,743.0,499.0,1014.0,118.0,235.0,215.0
318,,,,,,,,,,,,,,,,,,,,,,273.0,775.0,898.0,330.0,184.0,314.0
319,,,,,,,,,,,,,,,,,,,688.0,,,376.0,478.0,752.0,155.0,219.0,289.0
320,,,,,,,,,,,,,,,,,,,,951.0,,201.0,557.0,763.0,115.0,234.0,375.0
321,,,,,,,,,,,,,,,,,,,461.0,995.0,,714.0,537.0,828.0,156.0,219.0,387.0
322,,,,,,,,,,,,,,,,,,,,,,931.0,843.0,861.0,108.0,235.0,324.0
323,,,,,,,,,,,,,,,,,,,150.0,,,352.0,688.0,900.0,49.0,264.0,411.0
324,,,,,,,,,,,,,,,,,,,,,,379.0,700.0,752.0,130.0,55.0,360.0
325,,,,,,,,,,,,,,,,199.0,,,,,,303.0,262.0,,201.0,144.0,330.0
326,,,,,,,,,,,,,,,,,,,,,,258.0,642.0,628.0,146.0,170.0,313.0
327,,,,,,,,,,,,,,,,,,,,,,484.0,618.0,1115.0,78.0,242.0,309.0
328,,,,,,,,,,,,,,,,,,,,,,181.0,660.0,,216.0,181.0,250.0
329,,,,,,,,,,,,,,,,860.0,,,,641.0,,180.0,490.0,830.0,183.0,179.0,418.0
330,,,,,,,,,,,,,,,,,,,1070.0,,,,539.0,879.0,103.0,112.0,344.0
331,,,,,,,,,,,,,,,,,,,68.0,,,667.0,539.0,820.0,101.0,80.0,356.0
332,,,,,,,,,,,,,,,,,,,,557.0,,488.0,676.0,629.0,122.0,219.0,317.0
333,,,,,,,,,,,,,,,,,,,,,,,487.0,802.0,179.0,359.0,329.0
334,,,,,,,,,,,,,,,,,,,,,,92.0,500.0,897.0,293.0,144.0,392.0
335,,,,,,,,,,,,,,,,,,,1081.0,1032.0,,393.0,548.0,,296.0,261.0,399.0
336,,,,,,,,,,,,,,,,,,,,,,476.0,679.0,1032.0,264.0,209.0,392.0
337,,,,,,,,,,,,,,,,,,,,,,738.0,515.0,693.0,199.0,284.0,330.0
338,,,,,,,,,,,,,,,,,,,1009.0,1157.0,,799.0,495.0,755.0,154.0,130.0,248.0
339,,,,,,,,,,,,,,,,1084.0,,,1159.0,,,592.0,293.0,861.0,103.0,105.0,266.0
340,,,,,,,,,,,,,,,,,,,1165.0,,,426.0,441.0,820.0,288.0,169.0,339.0
341,,,,,,,,,,,,,,,,,,,,,,461.0,364.0,1008.0,173.0,230.0,315.0
342,,,,,,,,,,,,,,,,,,,,,,103.0,558.0,978.0,96.0,202.0,333.0
343,,,,,,,,,,,,,,,,,,,709.0,1132.0,,357.0,271.0,784.0,345.0,241.0,205.0
344,,,,,,,,,,,,,,,,,,,,,,231.0,718.0,1019.0,187.0,264.0,303.0
345,,,,,,,,,,,,,,,,,,,,,,650.0,568.0,766.0,186.0,108.0,356.0
346,,,,,,,,,,,,,,,,,,,672.0,935.0,,589.0,649.0,871.0,95.0,218.0,251.0
347,,,,,,,,,,,,,,,,,,,963.0,,,891.0,619.0,1186.0,116.0,206.0,310.0
348,,,,,,,,,,,,,,,,,,,976.0,952.0,,324.0,241.0,717.0,147.0,132.0,305.0
349,,,,,,,,,,,,,,,,850.0,,,584.0,,,267.0,719.0,921.0,368.0,177.0,331.0
350,,,,,,,,,,,,,,,,,,,,,,507.0,309.0,800.0,60.0,333.0,369.0
351,,,,,,,,,,,,,,,,,,,,,,199.0,589.0,837.0,68.0,155.0,272.0
352,,,,,,,,,,,,,,,,,,,,,,621.0,687.0,836.0,378.0,169.0,200.0
353,,,,,,,,,,,,,,,,,,,,,,983.0,293.0,739.0,266.0,117.0,337.0
354,,,,,,,,,,,,,,,,,,,,842.0,,694.0,313.0,914.0,165.0,247.0,263.0
355,,,,,,,,,,,,,,,,,,,,,,356.0,447.0,824.0,64.0,187.0,399.0
356,,,,,,,,,,,,,,,,,,,,,,447.0,373.0,792.0,285.0,205.0,310.0
357,,,,,,,,,,,,,,,,,,,476.0,,,141.0,364.0,993.0,330.0,120.0,262.0
358,,,,,,,,,,,,,,,,,,,991.0,,,237.0,389.0,,74.0,159.0,348.0
359,,,,,,,,,,,,,,,,,,,,,,585.0,371.0,1122.0,349.0,256.0,331.0
360,,,,,,,,,,,,,,,,,,,,,,659.0,509.0,765.0,165.0,185.0,295.0
361,,,,,,,,,,,,,,,,,,,,,,237.0,627.0,893.0,149.0,152.0,275.0
362,,,,,,,,,,,,,,,,,,,,,,372.0,446.0,854.0,165.0,266.0,174.0
363,,,,,,,,,,,,,,,,,,,,,,477.0,679.0,984.0,403.0,181.0,287.0
364,,,,,,,,,,,,,,,,,,,347.0,,,319.0,239.0,817.0,71.0,162.0,307.0
365,,,,,,,,,,,,,,,,,,,701.0,,,426.0,502.0,634.0,59.0,247.0,223.0
366,,,,,,,,,,,,,,,,,,,,,,358.0,526.0,798.0,218.0,163.0,321.0
367,,,,,,,,,,,,,,,,,,,538.0,980.0,,709.0,662.0,751.0,159.0,200.0,313.0
368,,,,,,,,,,,,,,,,,,,622.0,,,614.0,528.0,1024.0,286.0,275.0,319.0
369,,,,,,,,,,,,,,,,,,,,899.0,,485.0,523.0,884.0,246.0,261.0,277.0
370,,,,,,,,,,,,,,,,,,,566.0,,,859.0,410.0,806.0,240.0,110.0,245.0
371,,,,,,,,,,,,,,,,,,,,,,664.0,655.0,,171.0,186.0,341.0
372,,,,,,,,,,,,,,,,,,,,,,858.0,323.0,893.0,271.0,181.0,304.0
373,,,,,,,,,,,,,,,,,,,1168.0,1112.0,,195.0,419.0,1001.0,82.0,115.0,309.0
374,,,,,,,,,,,,,,,,,,,,738.0,,592.0,655.0,1161.0,147.0,243.0,340.0
375,,,,,,,,,,,,,,,,,,,,,,531.0,571.0,1048.0,188.0,213.0,362.0
376,,,,,,,,,,,,,,,,,,,,,,986.0,421.0,1082.0,197.0,244.0,303.0
377,,,,,,,,,,,,,,,,,,,,,,830.0,582.0,712.0,306.0,130.0,327.0
378,,,,,,,,,,,,,,,,,,,506.0,,,397.0,400.0,,134.0,288.0,280.0
379,,,,,,,,,,,,,,,,,,,,,,481.0,606.0,860.0,148.0,318.0,305.0
380,,,,,,,,,,,,,,,,,,,,,,,583.0,,84.0,239.0,328.0
381,,,,,,,,,,,,,413.0,,,,,,,,,695.0,715.0,891.0,164.0,132.0,385.0
382,,,,,,,,,,,,,,,,,,,,,,307.0,711.0,807.0,196.0,199.0,338.0
383,,,,,,,,,,,,,,,,,,,382.0,,,389.0,601.0,,150.0,213.0,404.0
384,,,,,,,,,,,,,,,,,,,,,,247.0,338.0,1143.0,234.0,266.0,317.0
385,,,,,,,,,,,,,,,,,,,,,,518.0,500.0,610.0,88.0,107.0,375.0
386,,,,,,,,,,,,,,,,,,,,,,202.0,534.0,894.0,215.0,190.0,335.0
387,,,,,,,,,,,,,,,,,,,386.0,,,317.0,498.0,1049.0,109.0,244.0,352.0
388,,,,,,,,,,,,,,,,,,,593.0,,,122.0,480.0,1164.0,180.0,263.0,338.0
389,,,,,,,,,,,,,,,,,,,209.0,,,890.0,839.0,708.0,173.0,119.0,276.0
390,,,,,,,,,,,,,,,,,,,687.0,1034.0,,387.0,313.0,,109.0,212.0,369.0
391,,,,,,,,,,,,,,,,,,,,,,158.0,488.0,938.0,148.0,321.0,209.0
392,,,,,,,,,,,,,,,,,,,,,,387.0,595.0,1019.0,233.0,198.0,360.0
393,,,,,,,,,,,,,,,,,,,,,,174.0,703.0,705.0,184.0,89.0,290.0
394,,,,,,,,,,,,,,,,,,,,,,144.0,462.0,885.0,106.0,200.0,337.0
395,,,,,,,,,,,,,,,,,,,,,,203.0,509.0,861.0,228.0,224.0,272.0
396,,,,,,,,,,,,,,,,,,,1182.0,,,440.0,352.0,868.0,279.0,245.0,287.0
397,,,,,,,,,,,,,,,,,,,,,,764.0,422.0,683.0,191.0,224.0,313.0
398,,,,,,,,,,,,,,,,,,,211.0,,,601.0,537.0,684.0,130.0,211.0,375.0
399,,,,,,,,,,,,,,,,,,,,1195.0,,378.0,337.0,939.0,310.0,166.0,255.0
400,,,,,,,,,,,,,,,,,,,,,,165.0,702.0,918.0,56.0,248.0,258.0
401,,,,,,,,,,,,,,,,,,,,,,302.0,456.0,865.0,289.0,125.0,299.0
402,,,,,,,,,,,,,,,,,,,,,,138.0,303.0,877.0,116.0,303.0,426.0
403,,,,,,,,,,,,,,,,,,,,,,415.0,669.0,760.0,78.0,170.0,356.0
404,,,,,,,,,,,,,,,,,,,,,,432.0,471.0,1078.0,127.0,267.0,317.0
405,,,,,,,,,,,,,,,,,,,,,,773.0,854.0,1021.0,166.0,172.0,364.0
406,,,,,,,,,,,,,,,,,,,1098.0,,,228.0,218.0,868.0,70.0,223.0,333.0
407,,,,,,,,,,,,,,,,,,,,,,301.0,300.0,827.0,142.0,226.0,357.0
408,,,,,,,,,,,,,,,,,,,,,,274.0,334.0,987.0,146.0,233.0,469.0
409,,,,,,,,,,,,,,,,,,,,,,707.0,298.0,973.0,195.0,126.0,255.0
410,,,,,,,,,,,,,,,,,,,,917.0,,828.0,496.0,736.0,87.0,259.0,319.0
411,,,,,,,,,,,,,,,,,,,,1137.0,,654.0,585.0,735.0,66.0,136.0,361.0
412,,,,,,,,,,,,,,,,,,,,,,733.0,572.0,,131.0,243.0,354.0
413,,,,,,,,,,,,,,,,,,,,,,647.0,562.0,907.0,134.0,190.0,288.0
414,,,,,,,,,,,,,,,,,,,,,,542.0,620.0,979.0,219.0,246.0,326.0
415,,,,,,,,,,,,,,,,639.0,,,,,,527.0,436.0,896.0,177.0,136.0,351.0
416,,,,,,,,,,,,,,,,,,,,,,239.0,480.0,1090.0,85.0,137.0,414.0
417,,,,,,,,,,,,,,,,,,,,,,756.0,567.0,622.0,136.0,283.0,321.0
418,,,,,,,,,,,,,,,,,,,667.0,,,,357.0,976.0,217.0,251.0,353.0
419,,,,,,,,,,,,,,,,,,,,,,840.0,660.0,788.0,182.0,87.0,279.0
420,,,,,,,,,,,,,,,,,,,,,,848.0,627.0,878.0,233.0,253.0,352.0
421,,,,,,,586.0,,,,,,,,,,,,312.0,,,364.0,456.0,940.0,143.0,238.0,254.0
422,,,,,,,,,,,,,,,,,,,1174.0,,,603.0,506.0,1023.0,143.0,257.0,338.0
423,,,,,,,,,,,,,,,,,,,,,,960.0,843.0,636.0,172.0,197.0,379.0
424,,,,,,,,,,,,,,,,,,,596.0,,,741.0,417.0,798.0,133.0,175.0,255.0
425,,,,,,,,,,,,,,,,,,,,,,229.0,400.0,968.0,157.0,247.0,280.0
426,,,,,,,,,,,,,,,,,,,1021.0,1167.0,,234.0,358.0,874.0,320.0,189.0,458.0
427,,,,,,,,,,,,,,,,,,,,,,667.0,536.0,737.0,130.0,199.0,258.0
428,,,,,,,,,,,,,,,,,1081.0,,,1010.0,,1142.0,506.0,1152.0,65.0,188.0,349.0
429,,,,,,,,,,,,,,,,,,,1035.0,1033.0,,293.0,593.0,934.0,292.0,275.0,301.0
430,,,,,,,,,,,,,,,,,,,,,,495.0,666.0,1121.0,249.0,201.0,369.0
431,,,,,,,,,,,,,,,,,,,,1185.0,,467.0,268.0,1065.0,136.0,169.0,449.0
432,,,,,,,,,,,,,,,,,,,,,,84.0,345.0,1001.0,155.0,183.0,232.0
433,,,,,,,,,,,,,,,,,,,,,,931.0,446.0,917.0,147.0,214.0,247.0
434,,,,,,,,,,,,,,,,,,,331.0,,,355.0,472.0,952.0,96.0,128.0,345.0
435,,,,,,,,,,,,,,,,,,,,,,898.0,705.0,830.0,262.0,226.0,327.0
436,,,,,,,,,,,,,,,,,,,,1084.0,,631.0,602.0,1166.0,131.0,267.0,286.0
437,,,,,,,,,,,,,,,,,,,,,,184.0,614.0,778.0,139.0,177.0,383.0
438,,,,,,,,,,,,,,,,,,,,,,499.0,650.0,1048.0,126.0,185.0,390.0
439,,,,,,,,,,,,,,,,,,,,,,489.0,933.0,1023.0,182.0,245.0,345.0
440,,,,,,,,,,,,,,,,,,,,,,879.0,532.0,999.0,217.0,171.0,331.0
441,,,,,,,,,,,,,,,,,,,,,,1159.0,284.0,957.0,141.0,121.0,270.0
442,,,,,,,,,,,,,,,,1044.0,,,528.0,,,199.0,372.0,1175.0,159.0,131.0,396.0
443,,,,,,,,,,,,,,,,,,,255.0,,,378.0,592.0,,72.0,114.0,429.0
444,,,,,,,,,,,,,,,,,,,,,,475.0,309.0,777.0,110.0,207.0,281.0
445,,,,,,,,,,,,,814.0,,,,,,,1050.0,,375.0,477.0,874.0,94.0,121.0,350.0
446,,,,,,,,,,,,,,,,,,,852.0,,,481.0,588.0,1045.0,630.0,197.0,237.0
447,,,,,,,,,,,,,,,,,,,,,,366.0,718.0,720.0,156.0,180.0,377.0
448,,,,,,,,,,,,,,,,,,,,,,189.0,871.0,,293.0,90.0,369.0
449,,,,,,,,,,,,,,,,,,,,,,244.0,493.0,,45.0,156.0,252.0
450,,,,,,,,,,,,,,,,,,,,,,455.0,705.0,1125.0,110.0,160.0,335.0
451,,,,,,,,,,,,,,,,,,,,,,213.0,662.0,753.0,278.0,210.0,448.0
452,,,,,,,,,,,,,,,,,,,,,,236.0,298.0,682.0,74.0,201.0,316.0
453,,,,,,,,,,,,,,,,,,,,785.0,,542.0,437.0,995.0,90.0,322.0,301.0
454,,,,,,,,,,,,,,,,,,,,,,882.0,357.0,1178.0,149.0,202.0,261.0
455,,,,,,,,,,,,,,,,,,,,700.0,,865.0,178.0,764.0,249.0,196.0,447.0
456,,,,,,,,,,,,,,,,,,,916.0,,,942.0,321.0,800.0,214.0,313.0,231.0
457,,,,,,,,,,,,,,,,,,,,,,300.0,787.0,609.0,124.0,136.0,277.0
458,,,,,,,,,,,,,,,,,,,1033.0,,,934.0,750.0,1070.0,128.0,238.0,246.0
459,,,,,,,,,,,,,,,,,,,,,,143.0,578.0,853.0,119.0,189.0,411.0
460,,,,,,,,,,,,,,,,,,,,,,145.0,722.0,1135.0,289.0,197.0,403.0
461,,,,,,,,,,,,,,,,,,,,932.0,,651.0,271.0,918.0,127.0,178.0,297.0
462,,,,,,,,,,,,,,,,,,,,787.0,,388.0,594.0,896.0,110.0,173.0,332.0
463,,,,,,,,,,,,,,,,1025.0,,,,921.0,,316.0,650.0,600.0,280.0,138.0,396.0
464,,,,,,,,,,,,,,,,,,,745.0,,,292.0,602.0,,55.0,270.0,293.0
465,,,,,,,,,,,,,,,,,,,420.0,,,164.0,450.0,1077.0,152.0,135.0,362.0
466,,,,,,,,,,,,,,,,,,,,,,229.0,493.0,924.0,147.0,200.0,251.0
467,,,,,,,,,,,,,,,,,,,668.0,,,492.0,240.0,773.0,126.0,98.0,430.0
468,,,,,,,,,,,,,,,,,,,,1086.0,,780.0,766.0,1079.0,323.0,152.0,379.0
469,,,,,,,,,,,,,1027.0,,,,,,,,,544.0,416.0,725.0,345.0,214.0,338.0
470,,,,,,,,,,,,,,,,,,,,767.0,,686.0,444.0,,135.0,94.0,315.0
471,,,,,,,,,,,,,,,,,,,,,,608.0,893.0,712.0,193.0,249.0,329.0
472,,,,,,,,,,,,,,,,,,,,,,1187.0,533.0,766.0,204.0,142.0,394.0
473,,,,,,,,,,,,,,,,,,,,,,788.0,495.0,772.0,220.0,240.0,325.0
474,,,,,,,,,,,,,,,,,,,,,,882.0,575.0,774.0,115.0,161.0,463.0
475,,,,,,,,,,,,,,,,,,,832.0,,,409.0,1109.0,898.0,175.0,89.0,314.0
476,,,,,,,,,,,,,,,,,,,,,,156.0,621.0,1115.0,272.0,255.0,266.0
477,,,,,,,,,,,,,,,,,,,,414.0,,275.0,773.0,765.0,219.0,239.0,330.0
478,,,,,,,,,,,,,,,,,,,124.0,,,397.0,488.0,762.0,188.0,175.0,370.0
479,,,,,,,,,,,,,,,,,,,,1155.0,,770.0,597.0,848.0,167.0,212.0,362.0
480,,,,,,,,,,,,,,,,,,,1174.0,,,762.0,1110.0,881.0,26.0,101.0,279.0
481,,,,,,,,,,,,,,,,,,,,,,456.0,561.0,927.0,180.0,133.0,382.0
482,,,,,,,,,,,,,,,,,,,,,,365.0,913.0,,146.0,238.0,393.0
483,,,,,,,,,,,,,,,,,,,1177.0,,,184.0,585.0,516.0,112.0,129.0,367.0
484,,,,,,,,,,,,,,,,,,,988.0,,,,824.0,832.0,349.0,299.0,351.0
485,,,,,,,,,,,,,,,,,,,,,,502.0,597.0,,103.0,181.0,299.0
486,,,,,,,,,,,,,,,,,,,,,,613.0,235.0,708.0,170.0,477.0,333.0
487,,,,,,,,,,,,,,,,,,,,735.0,,174.0,572.0,739.0,201.0,143.0,295.0
488,,,,,,,,,,,,,,,,,,,1002.0,,,424.0,688.0,898.0,232.0,148.0,361.0
489,,,,,,,,,,,,,,,,,,,,,,947.0,532.0,718.0,431.0,177.0,413.0
490,,,,,,,,,,,,,,,,,,,400.0,260.0,,693.0,455.0,1184.0,334.0,115.0,249.0
491,,,,,,,,,,,,,,,,,,,,,,807.0,452.0,767.0,311.0,210.0,310.0
492,,,,,,,,,,,,,,,,,,,847.0,,,474.0,289.0,782.0,387.0,200.0,355.0
493,,,,,,,,,,,,,,,,,,,,,,1193.0,566.0,701.0,97.0,148.0,360.0
494,,,,,,,,,,,,,,,,,,,,654.0,,1188.0,743.0,878.0,107.0,145.0,326.0
