fname,centroid_1,centroid_2,centroid_3,volume,n_slices,in_cell,edge_dist,n_bkgnd,rand_n_bkgnd,GFP_med,rand_GFP_med,GFP_max,rand_GFP_max,GFP_tot,rand_GFP_tot,GFP_bkgnd,pLAT_med,rand_pLAT_med,pLAT_max,rand_pLAT_max,pLAT_tot,rand_pLAT_tot,pLAT_bkgnd,pCD3z_med,rand_pCD3z_med,pCD3z_max,rand_pCD3z_max,pCD3z_tot,rand_pCD3z_tot,pCD3z_bkgnd,rep
E10-0-0.mat,233.5,865.5,1,40,1,0,-1,908,908,57.0320512200765,-51.0134774119934,436.542272406493,87.179235931135,2520.15588277455,-2303.28304084174,229.219266055046,-4.92844903644051,27.9536735561185,50.2543576647117,84.4206440177391,-121.929503113964,912.336187860746,102.070339508909,-8.51974375387861,4.35348903584149,180.670378202135,103.545677708547,-128.207699772221,530.821805439001,195.457331861504,1
E10-0-0.mat,266.012195121951,1078.29268292683,1,82,1,0,-1,1110,1656,-48.32707782254,-12.3752665034421,348.760849162956,187.782395486671,-531.86536354537,-728.706609983947,247.96400656664,30.3229784238634,-13.8435125513184,80.5226069914095,33.2994097289486,2612.81373680669,-1391.62031001235,103.358457539914,13.9656511339542,-25.4085184268025,154.667585085695,105.881789789656,-331.391088246766,-3177.04789390477,162.539199308295,1
E10-0-0.mat,289.5,915.5,1,24,1,0,-1,716,716,77.5064694362957,26.4530294633135,360.333783604377,98.4796168428322,2971.55162129268,670.078408647852,213.214587950836,-7.86674876778525,-18.1059874083113,29.6024682791907,11.8187579563504,3.39446606845911,-484.973146459944,102.581839239181,-28.2136719454452,3.94863520883609,44.2056687987035,96.6319099882487,-1009.88710248553,-562.110542732637,191.712743095812,1
E10-0-0.mat,305.5,814,1,44,1,0,-1,956,956,64.7593264567602,26.1992378900055,346.1355830235,147.818201965627,3578.78907093688,46.2779039323469,224.74189732094,15.7232780897397,-0.763384085187631,72.263959123804,40.4709533298665,637.944838242012,-77.5493099866738,100.681341030013,-15.8356664439063,-48.3696642203265,98.7039814818627,19.5845817434474,-177.66178079915,-1592.62348970669,189.645281611495,1
E10-0-0.mat,307.5,1069.5,1,24,1,0,-1,716,716,56.3292949020764,-78.642663583382,364.258516567366,186.020541192118,2085.39703643948,-1268.0735075277,252.154411764706,5.36599781663635,6.2982110932122,82.7067656673716,46.6710939778217,242.493982340287,99.5331242116054,119.141620268683,-67.5410573366288,-40.3311832879713,160.143369250901,80.2088489296634,-424.784619459944,-385.081864602514,185.369526956338,1
E10-0-0.mat,324.436241610738,541.738255033557,3.64161073825503,745,6,0,-1,1898,1898,212.362411466053,-16.732053554579,579.698248075899,203.219387755102,157510.612350915,-8851.46202183599,232.558619036202,32.012374164082,-10.4039354224976,142.673994698073,74.9830112833598,23241.6893154649,-7039.85483078919,99.6986697646145,12.6176339206101,-7.28187084613532,169.665468341747,224.016325798982,9446.85577076332,-5608.07424527281,206.474342039949,1
E10-0-0.mat,397.418181818182,937.672727272727,1,55,1,0,-1,948,1060,33.3080280192186,3.64437257605528,524.938739767451,82.2266778449075,3116.57491156888,-77.1700391904222,271.251113737613,23.939448714581,10.4451161191452,88.1529676452514,49.4049096149198,1667.67977294968,333.793583852513,112.978280695897,3.42061780826694,-25.6637588294163,225.645469698973,93.4588439516817,713.654376823741,-907.297880330846,205.143002755861,1
E10-0-0.mat,495.5,1055.5,1,40,1,0,-1,908,908,72.3351764547636,28.2748808358384,411.8177494526,97.9156097500769,3246.68950482206,1112.2533288572,271.177915869981,9.00640060516632,-3.54289863760112,43.9267729384187,35.9791963881143,310.072917433631,-124.052825778999,113.320207836652,-13.1953274521792,64.3934175641696,186.878331747335,173.253855983726,-20.8574451401832,3082.56890383137,219.121563561053,1
E10-0-0.mat,562.285714285714,991.285714285714,1,21,1,0,-1,689,689,153.591719386609,2.50469117965554,368.32132117821,65.2084639823572,4537.84796452344,-310.467569850918,314.498100972673,3.04433650749975,-16.5881336310831,29.5735968717882,28.6283282658177,-90.5846502057122,-178.041665637828,118.590022433501,13.0029299368007,13.629847775828,57.6269478221834,90.7931385053759,96.3283665283724,61.7887157298331,272.581468520388,1
E10-0-0.mat,599.5,837.173913043478,1,46,1,0,-1,962,962,14.3598744052448,-10.9597002149953,383.566339933014,160.851744873266,1930.79758073897,237.599506438815,329.880262008734,8.47435929607948,-25.8113553029016,50.1676398588848,26.4342748388097,264.215475164093,-1087.56676493441,113.54451382694,-21.8935293139501,-38.6172150229746,136.516607305583,98.4253648686131,18.8752562829069,-1366.21611524453,270.64886819162,1
E10-0-0.mat,613.5,985.5,1,24,1,0,-1,716,716,68.4454572541955,68.5216934309966,384.733601884268,143.651983508004,1340.41860896954,937.271457750674,317.108951307221,7.441351956505,-8.05673490317403,42.6437738776622,24.1576804503672,-96.1349025638412,-211.953701405364,122.901178719337,-38.421032366041,-25.3672607622625,94.5737487310222,117.693091509453,-946.270835659821,-492.666403355211,290.490373337664,1
E10-0-0.mat,635.5,875.5,1,24,1,0,-1,716,716,70.2487318833469,56.9733797353924,384.205193514838,196.669459705025,2391.15430296171,279.002754295785,338.508159102499,0.779323841126782,18.8561503914106,59.1464942429784,88.1060468672483,127.652503004465,442.853569554093,108.950864385705,-52.8146534565523,-82.2262416359505,57.5166712099108,8.75590655613459,-1094.30902340064,-1750.52370114854,289.041743828174,1
E10-0-0.mat,681.5,935.5,1,40,1,0,-1,908,908,1.23099998962334,26.1242646023905,453.355517817604,177.17245566614,2234.31540920565,818.251407115582,283.548801778392,14.7159560549106,-3.76309261477468,80.2088679785498,14.9216620078464,284.577955755583,-394.065265521581,110.369670411829,-22.7342730665994,19.8645513891205,88.1033118405651,110.765619100375,-780.070826765156,86.4085758834611,293.922501602678,1
E10-0-0.mat,693.5,487.5,1,24,1,0,-1,716,716,-34.4836337391502,-3.98395436070052,338.98012166303,157.687711404875,873.999924189837,108.316894123514,367.224174279691,14.0057978308047,-15.9201721807312,59.0175926460071,15.5888136913892,40.3557073541796,-331.465429959517,134.358523777236,14.2363261627537,44.1575633274431,63.4616640652678,96.2313505968446,-589.533572544615,509.385499817027,229.803316326531,1
E10-0-0.mat,695.5,465.5,1.6,100,2,0,-1,1132,1260,18.0336962276401,22.5898612256063,562.295447206799,261.428583167842,4765.47315298351,2357.31989368744,346.135848749083,-9.90799442568512,3.569640914037,60.6564310584745,58.5398697246763,-386.76209954717,603.65242115748,131.242964648232,21.9059501614282,28.6855032485024,309.35936360214,163.282732143825,3476.93507719286,2330.0986610691,225.352757260079,1
E10-0-0.mat,700.627118644068,1079.01694915254,1.77966101694915,59,3,0,-1,716,1163,32.9429142914225,-17.297131984201,334.781264573611,162.63358432893,2248.03191579462,-988.279053129343,289.63887704716,15.9442277164185,4.40784687652507,74.6959318678245,80.3270261443048,997.994008079685,743.795756434084,115.359583226737,-46.2968068083337,-24.8573478328217,124.651212492578,144.624274488426,-3314.01703737297,-782.258064157838,239.097809569697,1
E10-0-0.mat,701.662303664921,925.895287958115,2.34293193717278,382,4,0,-1,1659,1659,145.108958469968,-27.2614200227986,554.988975918689,146.632145443927,59168.0922738614,-10700.0375452606,322.24118207817,15.7021865983369,1.61751198002746,129.11851424236,70.0163513635713,6499.04044246964,516.275309551567,120.724059437243,12.9556677079352,16.3510637435519,151.73610325366,177.485567034624,4231.40720435567,2736.57378608242,303.231547269263,1
E10-0-0.mat,755.5,1069.5,1,24,1,0,-1,716,716,-46.2626305499497,54.7890566518132,339.747297673245,101.270238771753,643.524885889412,718.998460931852,303.294070911514,49.9648495531628,-9.11036545010447,65.0727834540561,74.0808150049444,662.320035089215,-230.961952777058,124.090176757653,-0.56610151940933,-1.56571255842485,79.1046249393708,51.5927298269819,-138.339301204378,-176.35694805923,235.592240082942,1
E10-0-0.mat,797.5,601.826086956522,1,46,1,0,-1,962,962,37.3638335671478,67.5463648796477,411.707908377529,194.278316752794,1196.4989134786,3104.47232084028,361.684948765328,0.399325463212648,14.4303296744765,66.8206223475381,49.1487821812891,69.8527747486363,248.499931020664,122.581217862143,42.9495703060224,9.00411320420122,153.095629321784,110.041163360908,2134.67742332485,1095.19972404629,200.741465661159,1
E10-0-0.mat,801.5,551.5,1,24,1,0,-1,716,716,152.619873782443,62.1155317634122,353.993552085196,207.788163552955,2826.47454790385,904.956257651811,338.412978462194,0.281998267860814,-24.6053635503323,85.7067761463275,21.0382491555847,477.426431831878,-668.339419846204,119.427808776993,49.8169853522208,35.3492213213256,98.3586036136511,164.032964178784,649.958709362147,456.363656788624,216.911457054462,1
E10-0-0.mat,805.473498233216,51.5371024734982,3.85159010600707,283,6,0,-1,1087,1196,13.8381919501446,-18.8193467004898,605.339586489163,149.598172016026,10314.0571634073,-3922.4042770065,182.333006856024,2.28183008671155,3.68791911245398,113.750718268394,66.6904316761732,1921.05737888431,859.854826932619,92.0850454240485,8.72926834438476,6.61938290903728,561.659688808183,115.412507175528,13674.5893416021,3403.57094449888,169.966081937123,1
E10-0-0.mat,835.5,699.5,1,24,1,0,-1,716,716,48.8483977475564,11.1154891949937,314.155734257859,121.631192746541,1995.83055753393,-20.5317900005786,326.46048697138,-22.7531749021802,-5.33619965226984,61.41095322353,56.6171001786824,-145.151511773514,162.656875714002,114.911710247884,25.7378781858555,42.8532153533821,124.744006517889,113.609341841542,-808.186428548974,1286.32058749159,203.179292505716,1
E10-0-0.mat,841.547568710359,801.452431289641,3.47568710359408,473,6,0,-1,1363,1367,-1.18923940940027,-7.2258963086046,800.889766486047,225.836688592843,15243.8564484589,-5258.4863060501,317.84826813717,3.43924902856433,-2.74467303478308,225.346510958253,93.9553420106643,4133.14236270127,-924.504115431778,117.880729635574,12.1123364321683,-3.06079208385461,656.371293319583,134.615205073678,17211.3092655171,-2585.36601663565,219.676604123539,1
E10-0-0.mat,863.760869565217,1076.77173913043,1,92,1,0,-1,1086,1504,-16.6274948385048,-1.40500805429735,390.036713718706,145.091325355447,-703.418208353126,373.43425727536,262.175809445246,0.890751468246251,-13.0605277190666,79.4400415736133,47.6540079673034,-988.532565556297,-1259.87417111925,110.6454437973,16.845015302064,-1.71604073749782,127.068850243164,150.079804860721,-179.251020305663,1188.67010667706,202.058832432265,1
E10-0-0.mat,861.5,115.5,3.62921348314607,356,6,0,-1,1240,1308,31.3109783503189,-6.46169473170309,584.35347309529,235.526771701641,20173.4937143949,-3953.20388892139,169.085471353823,4.65744548485429,0.665386234414214,111.334882692284,70.22258071312,3005.13415824797,-334.622419638904,94.1311098048613,4.56738149660657,-2.9202719323969,539.138068335876,113.857335959122,10126.3298994184,-2135.59145957257,148.096591023094,1
E10-0-0.mat,878.519480519481,1077.8961038961,1.20779220779221,77,2,0,-1,897,1352,-11.7405315982382,22.6867600051427,389.527590799287,217.45710602808,-185.461806567002,2098.42130111848,270.843863912515,21.7480604848802,2.40490980500084,57.6697454418303,56.2007518648379,987.42092403529,471.938150215537,110.955941255007,-2.48933981727882,17.8992280434904,124.021551241623,144.364007213038,758.779266644159,1451.21088051241,197.070815277876,1
E10-0-0.mat,893.5,537.5,1,24,1,0,-1,716,716,128.030326423551,-14.9542233576656,448.122055935874,64.8480792925154,3904.61110723349,-484.833046867327,310.00054483188,2.6623402674464,-43.571957294039,26.3339609381555,62.9734626469762,-167.474279765427,-946.874679787202,118.147407097514,47.9396508571283,-23.1190924448785,111.176065936312,47.3629779228613,1210.65370452269,-405.12852319683,213.310003361406,1
E10-0-0.mat,895.5,979,1,18,1,0,-1,646,625,87.0737318681118,-59.7804313342098,315.607895708454,-11.4537849849664,945.913530326252,-1190.142223505,316.643630306467,9.93525147542852,8.25383040939909,30.5668565633943,47.875454164207,-86.5091976989167,134.984751331896,126.181591200486,-11.9490052528282,-1.32005450129473,157.596476581978,95.2707164447577,-36.2228773498089,195.25318948918,232.282534522532,1
E10-0-0.mat,913.5,533.5,1,24,1,0,-1,716,716,134.340077983103,-42.2899591280984,479.38556473426,60.9589096996551,3700.98548354693,-1369.80950361009,289.938879710184,14.4537958321083,-22.69754667149,48.9689185106417,70.1526660825449,465.26529878619,-439.453622923949,118.991518127027,43.9554229116903,6.29046215140426,116.228176097101,67.6400414505483,430.911601941264,-472.719371868501,213.823872201956,1
E10-0-0.mat,921.5,311.5,1,52,1,0,-1,1016,1016,1.98172290491233,-1.19321580496782,426.364721849802,94.6758099639023,1437.49121858289,-52.7433944801346,220.777374924392,9.26519763810091,1.1273626331666,70.3159511179157,35.1885012870636,458.965826514766,-310.454587979085,102.616891669411,15.4986467361284,-13.1313483680293,240.794677126746,136.815323634204,1950.28323982102,402.259969884457,180.292832368219,1
E10-0-0.mat,926.5,1017.5,1,24,1,0,-1,716,716,97.7885459575463,79.1757605436853,260.830540044821,135.691223443878,1859.75562316555,1502.40616275755,290.783754225492,24.3468808296953,-36.4655415392275,63.2844302090879,61.6355987678348,534.810142520294,-598.533971228807,113.434578441836,-13.8671380305169,28.2712027132487,24.6467537234463,60.5909356740651,-362.50928366952,-426.729329856112,216.331900844997,1
E10-0-0.mat,933.5,875,1,18,1,0,-1,582,646,7.33877656808963,-126.976227859077,381.932947927282,117.506690587643,1471.572102654,-1879.58624042582,270.634050575052,7.16957548311186,-13.923460231921,121.233808329038,33.89136537152,548.613981611998,-374.701660323162,111.081165056752,41.4271922411597,2.34938434045662,241.121863013401,39.8720110696799,1111.82510162408,-71.6828582668889,195.025970705009,1
E10-0-0.mat,949.5,1031.5,1,24,1,0,-1,716,716,-32.7710445765989,-46.5826897138552,366.851628341974,61.4351633289996,899.224937539553,-605.324634520865,280.050488614638,24.4075325812099,-17.5573379371161,50.4105997150891,28.816598904989,169.41775884846,-318.557253294354,116.294714063412,97.273481384485,-64.7037134204398,150.81305147488,207.453634148739,2209.33445657545,-1274.84218942819,218.36504760073,1
E10-0-0.mat,989.5,831.5,1,40,1,0,-1,908,908,-17.4583450486789,50.8342011492245,349.651564366461,175.748750052488,222.370481558161,2486.33881728396,287.250602409639,-3.44390395820457,-4.54239757777995,28.4234682371204,27.2425643927065,-279.608446678544,-351.92875437652,110.023756590231,-56.8173041560046,14.2353564070325,113.32412200435,160.905853000975,-837.787813351675,226.312855785515,200.788378968961,1
E10-0-0.mat,1005.5,913.5,1,40,1,0,-1,908,908,71.5118585675453,-4.45999342106106,398.344004103217,86.3555645465825,2541.81420400548,-562.373848476689,292.454123134459,-26.1702791397923,3.43068380925895,58.9946978492712,24.4391785682904,-461.133281063905,-147.562118116652,115.996725975434,-18.1809744347543,-25.4161264603788,80.6038137832439,136.330476370074,-1072.62539744425,12.7239010531597,212.839708705665,1
E10-0-0.mat,1019.28301886792,1050.77358490566,1,53,1,0,-1,1061,1061,104.661415623651,-73.1602601609777,465.605188744066,109.05829564337,6591.06690727322,-1992.11117916967,274.339771255934,-3.02044253692725,-21.1665287767415,62.9844230060847,85.4814747794616,-176.658787070698,-74.7334927792033,114.344452763936,21.9286406150786,-33.9818917207466,165.274550350866,84.6586037146306,1343.15394938083,-1420.07669053848,207.898613595265,1
E10-0-0.mat,1021.5,193.5,1,24,1,0,-1,716,656,-8.03556288045777,-83.032747477143,359.31767938466,149.075694180297,1349.42875557381,-798.311393808166,222.050991501416,12.9342846967036,13.6170924406551,53.2083546078842,74.9638343564267,328.386457821709,524.371139599989,92.6276542832001,-12.968241699841,42.2455367403063,108.770655975577,141.243706685847,26.841110226004,963.328081501832,164.567799481208,1
E10-0-0.mat,1033,1077.72727272727,1,44,1,0,-1,748,1074,57.0964914135046,-15.8153841012182,333.385914308079,109.777404789359,2211.43837344717,-1682.31767677922,231.359919025254,-6.11238748183193,6.93348206422827,71.5670466672449,84.8723571830187,-138.463254047817,296.880391537501,108.259692871053,-22.3591647428663,26.2884873283945,107.629873369288,173.302521662907,-917.602871695284,1136.79431135573,200.781248116978,1
E10-0-0.mat,1031.5,977.5,1,24,1,0,-1,716,716,73.1481256388556,-26.2368399948675,357.65643597728,66.6293053973576,2773.98199909374,-991.176064271784,286.540332083557,26.9421265591068,14.3785150708083,77.4693915100804,38.6375476755358,371.139356950489,251.57833841876,105.659336714182,-9.93917120395264,-50.6410611619119,49.2317677266643,132.755215941468,-138.055348182982,-1108.51585588578,196.845257967901,1
E10-0-0.mat,1045.546875,633.48125,3.33125,320,6,0,-1,1215,1245,40.9850275361491,10.0477751610332,522.180552167347,218.181006430482,19143.2064301318,6248.35393561381,255.341317365269,-0.863241159054425,5.91028135957394,152.652576741918,73.0911492797243,2602.12747408645,2129.76522708063,99.8441416351701,18.0710061933295,0.538316361559765,476.499551425794,227.233897064691,10232.3088258433,2118.87039682209,173.914292166974,1
E10-0-0.mat,1050,677,1,13,1,0,-1,581,581,54.4414809401534,20.6248150420735,323.877771914705,153.473398516248,1336.63833994385,34.2435457234073,285.86532079646,38.0065165407511,6.05108561317242,98.4573021910123,69.5465144487851,320.668263359232,142.351491067171,98.9418856512322,7.24006571988787,11.9704241161149,210.217926142722,69.59779909479,697.892125883876,-219.719085207949,190.272253736357,1
E10-0-0.mat,1054.15789473684,999.368421052632,1,57,1,0,-1,1069,1069,81.2437288342441,37.9276716255195,388.048998564053,244.225448221336,5831.49796309087,2786.01135397777,301.401891488303,-0.376290118981004,11.5236568271535,69.6518579720071,65.1798668686717,-216.812173376709,786.886325254593,117.974127166475,25.7991827169069,19.6823183386245,169.128077608029,178.452795847818,335.843847541547,2807.45865463341,190.06280535855,1
E10-0-0.mat,1071.5,313.5,1,24,1,0,-1,716,716,10.5065356859062,44.3726992190515,323.47770791648,119.957433517519,1494.40707997323,871.618843638119,203.444611942923,23.82572762082,-24.2214923292553,37.4985561974786,52.1520951800782,314.573204704652,-371.992292584643,100.010122693345,-28.0177290753558,-12.1557337160783,119.508135977651,34.1199500244252,-323.055590593846,-669.337842759071,156.692962134526,1
E10-0-0.mat,1075.72727272727,968.272727272727,1,88,1,0,-1,1143,1509,7.08114904280248,20.1444592585827,335.78879466576,140.752504917628,1687.94326485529,1217.59080320617,239.55525371107,-4.29629055647582,2.12656325818131,46.8662579120682,81.6142675427964,-462.235795359961,-290.53222925463,112.087140290046,7.80292698079165,9.56246091821146,107.936808092036,114.579024141309,-370.337102161459,1160.29127104676,200.447899921083,1
E10-0-0.mat,1078.33333333333,921.5,1,42,1,0,-1,676,1022,12.8205746906971,-1.18643276317522,302.376390242926,127.63678211265,-169.732660584755,-849.363944431844,263.072082434381,-6.20374651058046,9.96133455685151,49.8345399813083,88.7745053367089,-60.6742828229446,382.274187814458,116.001585798817,-5.02640255721423,-9.94360820944017,152.573512527491,78.0878686329668,-743.234591463238,-716.446638163063,218.533187320108,1
E10-0-0.mat,1079,2,1,10,1,0,-1,217,546,-36.7319916183019,-40.9202468264297,34.6649592192442,48.6132595353781,-258.87158430319,-340.426960531281,178.974928366762,-43.5336152840953,-18.7296365206467,-0.729565985109488,39.8982904610385,-435.433635050397,-187.456804332037,88.0746201870832,-44.761852984483,1.16209741558614,12.0583592632096,114.927102808949,-298.980589859974,122.984952331667,146.134284743459,1
E10-0-0.mat,293.5,501.5,2.375,64,2,0,-1,976,1040,28.31815162111,9.88278096522043,369.066696041436,96.3574339144029,3013.79081550671,-343.960619487431,195.108066143933,32.6645066967459,2.85048116712623,98.9788324740803,65.4694256688514,1965.24025288733,-322.985471365314,85.8328733619705,6.18299694691419,-27.1009474589657,333.554114434861,77.6009279985198,1342.01597911325,-1433.23297051843,167.738707278641,1
E10-0-0.mat,138.5,1078.8,3.5,50,2,0,-1,604,1080,-56.9616649651795,-3.4682921998903,284.982043305266,146.050123041249,-3248.50842817085,512.465368256598,223.677014132142,12.7378305753762,-13.8519466629638,148.540622451787,68.6327249873728,638.436961434487,-775.375425169711,119.662033337139,-38.4035434835084,20.0575219878862,105.454279587586,119.32020482371,-2260.16028958837,176.403826910046,174.288976804807,1
E10-0-0.mat,465.55223880597,1078.67164179104,3.44776119402985,67,2,0,-1,757,1219,-14.0130113355134,-17.0895097541776,291.611342907028,118.141496603897,-170.55288758859,-1810.04560222399,240.844180166682,-11.4697250421238,18.0787047677534,51.8181566327202,52.9371050277638,-1158.46566522166,741.569935976053,111.323938351322,-17.3598646233865,-17.067840764034,166.096778369456,170.257437903839,-191.493493714532,-1207.79699613325,195.864666147433,1
E10-0-0.mat,925.5,1078.8,3.5,50,2,0,-1,670,1080,-64.996802429094,-10.921004077591,180.894236064684,189.477307804778,-2351.98268095621,-167.306460103524,264.561227852841,-0.846512195576878,25.2470629774647,60.2303367102747,102.278502251398,-210.434706690763,1134.27781774547,116.685649027357,9.96071765952078,-21.6794777839949,148.744059522857,86.2322488183107,-583.640188298169,-1170.65693816999,189.44167636787,1
E10-0-0.mat,984.824175824176,1077.95604395604,3.51648351648352,91,2,0,-1,918,1387,-30.0580564439193,4.05273505731572,351.332817545699,146.821605275348,-2199.01606533936,-291.257092718054,266.415638742894,-22.3310070657504,-7.89341811948674,75.3532955117367,44.8515494732906,-423.490290613335,-457.290125846066,118.398550165806,9.63309863877487,7.68729704840203,138.727237390403,207.728302094837,-599.248756741896,791.37837966379,204.631056044436,1
E10-0-0.mat,2.85714285714286,1078.14285714286,4.42857142857143,49,2,0,-1,460,1049,-19.281359481388,9.49014322243443,316.040256461497,196.426707382795,-406.802321021807,992.008154789839,203.165027789654,34.7617003843345,-13.4235930988929,143.400721162387,52.2180023730875,1321.21954468768,-248.236667126768,111.627520562483,6.50070177935177,-16.9310626649926,194.42822575611,130.370779030709,1875.56878812945,-293.688176213413,170.126207660546,1
E10-0-0.mat,223,1004.5,4.5,34,2,0,-1,842,842,196.189501837445,-26.2294176781437,471.475222199581,89.7298228923409,6162.40263344121,-98.8754600229354,268.443752370583,3.5958984269771,-13.2348493103629,43.6371346215435,31.7044630617425,55.0205119029945,-506.780663556639,112.612581867456,-15.6161422474875,6.8287771598676,63.1702576732604,96.6023953017292,-571.271385806616,-196.414733790251,180.461532850898,1
E10-0-0.mat,397.3125,937.6875,4.53571428571429,112,2,0,-1,1232,1287,61.7549425031323,26.0606108025153,508.347793389762,150.297239398693,8964.21279696485,3442.45608925199,266.167200219519,-0.271036953007254,11.2285082743488,72.099030444828,70.9439629474659,-12.7511410671781,852.32361216348,112.601022796221,-30.254284593216,-16.1573278437773,163.542723722479,158.744313601113,-1289.76485101954,-1239.56113459224,202.900128796063,1
