fname,centroid_1,centroid_2,centroid_3,volume,n_slices,frac_in_cell,edge_dist,n_bkgnd,rand_n_bkgnd,GFP_med,rand_GFP_med,GFP_max,rand_GFP_max,GFP_tot,rand_GFP_tot,GFP_bkgnd,rand_GFP_bkgnd,pLAT_med,rand_pLAT_med,pLAT_max,rand_pLAT_max,pLAT_tot,rand_pLAT_tot,pLAT_bkgnd,rand_pLAT_bkgnd,pCD3z_med,rand_pCD3z_med,pCD3z_max,rand_pCD3z_max,pCD3z_tot,rand_pCD3z_tot,pCD3z_bkgnd,rand_pCD3z_bkgnd
B8-0-0.mat,28.8050244242847,639.023307745987,3.40006978367062,137,6,0.00956036287508723,182.188949820248,798,1820,42.117578273518,-17.4801900557488,376.204485708972,126.075768837406,6057.85959055626,-2168.45476362749,220.533762057878,237.664282925778,5.83756766217164,5.31705142178086,76.8105713804027,81.7039758689358,663.249819656156,911.306277904072,89.3628720363208,98.2721220919939,-4.47285195639876,-2.39201124887285,179.245847518036,160.971567445658,-21.9099815149747,-508.700330897374,196.351685481462,184.413825078262
B8-0-0.mat,105.5,213.5,1,52,1,1,15.8902485820707,964,877,78.145399235036,70.1422103231871,471.966773071087,246.072674268631,4844.12961391113,3805.78820544552,181.445201616565,279.492393212405,5.03610198340273,-0.169545515552912,47.4477729505216,64.9099587332244,324.523090196594,-483.959197773005,91.0522639866483,123.75412608064,30.3861312282507,5.37990713270791,123.28512187903,150.688684870693,1496.97605290865,891.393165409802,203.062215924961,254.070318756201
B8-0-0.mat,159.5,645.5,1,24,1,1,80.5139739424157,716,716,103.500407070902,-2.61376886284791,384.942145697464,136.551264484873,2532.66225698436,40.1542896394808,258.29525483304,236.342465753425,-6.84399347421169,12.4192140628001,63.2503781967306,53.3655176207055,225.928080350903,235.751419658689,110.143708689834,105.857918695186,-69.2308191987377,-17.1332451459062,105.402930709702,137.926337379667,-1057.96097698869,131.171347223838,198.647890663203,203.84970011724
B8-0-0.mat,196.493374108053,429.266055045872,3.48725790010194,956,6,0.974515800203874,63.2679787813531,1161,1720,287.828777356797,-0.711030783939293,12339.2711397243,178.726762885773,1196331.26108844,7023.50205475656,213.799096546972,189.600389768533,12.7102261886994,-0.578650145706746,319.217485548794,78.7964209584372,25062.383480668,391.827330318141,100.473617044887,85.9253869800098,80.7747026728111,29.2529161328782,823.43619451482,243.028781185031,110621.356672747,27776.7625741044,253.992396489927,184.123022630466
B8-0-0.mat,277.369163952226,1024.06731813246,3.46796959826276,921,6,1,112.716659218757,1748,1782,197.721279376669,3.73621992321193,3200.09994221568,176.761983714895,370649.356117475,-2566.2012140853,344.177647278071,222.153133903134,-0.283328977479727,-7.60865288973217,128.845773194797,88.0868517367789,-492.769305376152,-3773.52570746549,125.587028797731,102.23317074987,5.50293008377477,-16.2316966053544,258.405622873969,193.704276299927,8865.67511548559,-13393.7303039712,234.848307005355,219.646267925779
B8-0-0.mat,291.602140077821,1040.32392996109,3.45233463035019,1028,6,1,123.385679351584,1835,1841,258.464754836981,18.0371576524043,3121.67926255336,229.924875638697,524450.734120439,22501.0832769867,307.822176591376,283.148751446999,1.96176743488259,1.52720468392529,150.235681560345,93.9279357956445,1865.8372033185,877.022690765608,126.263007840342,97.5697528734589,-17.4099247439499,12.6940644380483,233.491728953591,185.249844560118,-17165.4348514116,12712.3777347945,221.767235600474,184.023860229716
B8-0-0.mat,361.5,863.5,1,24,1,1,21.6910119634839,713,716,102.549902647269,76.341778014566,375.402166812808,113.858391135934,3418.05205314006,1134.84256475362,308.99706013363,304.50499954959,21.5444611294878,2.13561956546465,46.4439151805701,20.4593154781412,214.130592857674,-58.6961498968129,119.4971120199,124.313684210526,22.3009645348243,12.308219636376,113.317792964458,99.1096702558082,794.716709036384,307.543929989275,241.46380764786,220.389238345135
B8-0-0.mat,390.772727272727,348.27378435518,3.49788583509514,946,6,1,6.40657149608224,1762,1762,200.579676711923,11.0246778888704,7816.02153827455,232.709420509242,668602.277571509,13306.0703643854,232.638955066135,280.364206576453,-1.65516652701458,2.8555411037369,99.1340756098784,120.603827823591,-179.905458825525,3090.07924625091,96.9969468102202,96.6336538270374,-1.71947264577921,0.25914047685734,148.615255294351,214.396919225643,-907.811773502702,4259.39714310198,176.892748959187,186.684889164987
B8-0-0.mat,478.728581713463,744.53275737941,3.46292296616271,894,6,0.643628509719222,57.0698330963345,1102,1454,7895.24334055249,115.737429440608,59407.8788561758,3200.50655945083,13217932.9605376,312714.5136755,531.843079200592,343.771030042918,1.14085651711849,-9.21640495026385,85.1720878003376,125.352598646383,448.726546491011,-6155.55574905252,117.440334128878,129.080203346145,1.59045950499558,7.9822856460772,215.485150477324,216.29400033867,-253.821858172669,8700.49319853896,246.413432796104,238.067170718784
B8-0-0.mat,514.230510752688,709.626344086022,3.45564516129032,310,6,0.208333333333333,92.4751449383482,666,1371,3133.70091381509,2.87378420361551,39170.1703631888,211.04519042356,2080246.24491093,-977.792283371876,536.801126307321,265.273044640868,-7.65954068347777,5.44453013261175,95.9295507310241,90.6783418992198,-1761.69973881446,1913.95494359981,109.754444924244,106.722623857112,28.9049210922628,24.236181971883,200.430039831397,203.167136451762,6157.52760885424,7495.12113568201,261.792792792793,220.462368166448
B8-0-0.mat,813.598224195339,672.139844617092,3.44173140954495,417,6,0.462819089900111,29.3160864134436,773,826,149.024505308453,30.0697263650293,4650.78427542378,320.717257848289,241885.194954653,16062.9624816132,310.913578312309,379.588799147954,-3.48242357608267,-9.43939495997455,73.7032453150756,101.915604817953,-1666.99733850946,-2453.23812249673,113.160678735557,142.162455258224,-2.10280680374473,11.2137475965827,156.734580489791,547.5447512832,-1794.74171859759,14963.2034955098,260.536686162575,403.873330212797
B8-0-0.mat,829.772321428571,789.647321428571,3.49017857142857,236,6,0.210714285714286,20.2528076993446,644,1232,372.819581506986,-13.4332714373288,6974.30170305277,252.26260862328,274439.398403391,2114.24152259043,311.410666187825,365.058877644894,7.15478539834513,1.87053841346577,87.435827214726,83.9577897384436,2276.55440567103,476.485144856261,114.413649352174,117.404752887711,32.1920343760523,-16.186707000469,197.018922681901,192.711094029359,7261.77375821655,-2304.46801099502,273.133228300969,253.437618212016
B8-0-0.mat,843.540540540541,721.605405405405,2.28648648648649,185,4,1,34.0135791213705,1096,1138,77.0734374568069,3.60765408126133,448.30678182416,240.429695098392,16027.928260635,2219.33446211537,344.413059794846,314.644299043739,-11.4513786072666,13.6923266394353,66.7883371300759,108.466669920592,-842.983059542513,2094.22502042209,126.697599570873,116.47580963311,16.5839565155916,32.1435363328188,155.422004960992,244.346906795462,2673.91469795056,5563.85973302377,236.505149624775,237.234341478233
B8-0-0.mat,889.919449901768,599.852652259332,3.46561886051081,991,6,0.973477406679764,14.0958237370606,1262,1800,331.699834261226,15.5820213282932,11017.4758276987,206.505445175425,1318203.62847671,19183.810818593,337.521756647865,241.481104764885,-1.50465784558045,5.45704699026763,123.884529423773,93.9577419026164,331.683154552867,3372.18354311238,114.938524165712,111.42294050843,18.6530432987935,12.317155368409,221.840192449074,174.466009871342,15091.1147113164,7270.24324675969,246.819382790125,206.843371405392
B8-0-0.mat,934.5,876,1,58,1,1,45.0693909432999,1094,992,58.9096443078392,96.8547826538709,442.701223253496,202.398825659247,6593.43992633711,5775.57218837782,338.048578526083,402.237848925076,-22.4696998812131,0.183607162840516,130.608692995885,60.4508235784185,-175.370121386982,172.236729186184,130.279779790296,131.009770429623,-40.4090038918529,42.0420804950079,149.768909381798,226.602261400333,158.09235783286,2175.12868304817,284.21157195908,385.320310187652
