fname,centroid_1,centroid_2,centroid_3,volume,n_slices,frac_in_cell,edge_dist,n_bkgnd,rand_n_bkgnd,GFP_med,rand_GFP_med,GFP_max,rand_GFP_max,GFP_tot,rand_GFP_tot,GFP_bkgnd,rand_GFP_bkgnd,pLAT_med,rand_pLAT_med,pLAT_max,rand_pLAT_max,pLAT_tot,rand_pLAT_tot,pLAT_bkgnd,rand_pLAT_bkgnd,pCD3z_med,rand_pCD3z_med,pCD3z_max,rand_pCD3z_max,pCD3z_tot,rand_pCD3z_tot,pCD3z_bkgnd,rand_pCD3z_bkgnd
B2-0-0.mat,118.181378476421,545.472793228537,3.40628778718259,390,6,0.471584038694075,26.6457133023826,486,947,55.0489551303247,-8.20175767917198,2171.79794816561,165.400672057452,82637.5020417739,-4740.14813183274,195.288567608223,217.586810228802,0.735739364156984,5.9714522620783,85.3418175963432,271.696571740306,-596.98996702459,3377.28944687546,102.251342249126,100.359918274359,-38.090260879365,120.826135255559,245.302568405537,613.103566980635,-10678.8670351036,61893.2621663905,238.862435595795,207.02333490979
B2-0-0.mat,127.220338983051,182.169491525424,1,59,1,1,14.1088740689007,1027,974,85.9277933908543,71.605359317905,430.336734460065,254.889423467316,6620.73053059349,4108.92989174266,242.964609581896,363.993909866017,12.2222389514119,6.39415036768422,81.1882952214524,38.5494516402984,927.9368979644,241.712685387435,85.1018753715614,114.1817394787,-4.73486411642205,38.1533648868352,146.43869629531,186.55369131148,-588.778151939641,2669.00808081594,216.334186794994,257.822892697304
B2-0-0.mat,132.282722513089,249.523560209424,1.83246073298429,70,3,0.366492146596859,63.5864676174595,651,350,57.077458100664,-24.0546578382953,274.785915233385,144.005644512696,4321.57307235465,-1108.09437012987,252.154411764706,327.060412488103,1.48141807749057,3.03914154011503,38.7097939327721,194.405936790168,-13.3266484340791,1396.39284015121,92.4716587165872,113.109285210203,-34.7470197826032,343.032859350321,148.890937959236,840.7762333763,-1250.52774529821,26281.3902331257,206.545806998768,280.377385969543
B2-0-0.mat,152.187725631769,572.993983152828,3.42238267148014,818,6,0.984356197352587,42.2671196637816,1276,1465,85.6946169970883,-0.541051410637579,3137.44694526459,240.470415708444,244774.329548045,-3372.87888089219,206.735294117647,365.317399617591,14.6824047358074,-7.29710311474275,363.285177008016,160.439131410553,19375.9404790383,935.112594165717,111.060285092061,142.330003691559,107.770164012569,-3.61028844605852,1322.02964797529,355.103203930921,132332.998368478,1981.9810231595,179.486627204878,310.022716111679
B2-0-0.mat,153.365909090909,182.815909090909,2.57954545454545,440,5,1,1.03333388874062,1332,1439,44.6800518850335,-16.3741124131549,817.451256880573,279.664911539322,38038.8501676427,-3206.43101089907,246.17891244538,255.20015643332,8.96318376256732,0.201704978050174,177.707062710399,120.065959423259,4245.23682417124,681.037891641728,96.2703113961198,101.715338097856,65.2103305425854,63.4056580311122,522.046330403994,562.34381882667,38741.844992219,40768.0047383877,190.501661684143,251.267500607359
B2-0-0.mat,165.850631136045,33.6086956521739,3.36115007012623,142,6,0.0995792426367461,65.8608768051584,573,1068,-8.08340777023642,12.4843302078527,1086.63144420118,225.209272855249,802.347525160086,3841.03211959653,193.999918012626,391.701838255862,4.01675469953548,-0.0789623058720963,68.0392281781818,72.0881293796478,481.653033291202,82.384293477596,91.3721760026215,138.241455757941,-4.61022396065698,8.22829661911766,129.868133468694,126.441193421685,-17.8489517131029,1452.9118405073,175.520911438807,258.68380430893
B2-0-0.mat,182.581395348837,305.348837209302,1.4031007751938,129,2,1,67.495523958718,917,1034,96.5969310227058,57.3372507933527,374.650603334012,311.429290297623,13842.510447342,7280.14303827187,194.944902283965,377.909139347363,63.7388110544238,0,324.864698841082,101.429851034963,9766.67906628605,-678.623799147485,88.7038840222978,161.316620465228,127.96617181341,108.926539473334,1178.08629198818,640.433591465831,34891.6465971091,15868.4492799505,218.742167547035,438.863274167278
B2-0-0.mat,190.622665006227,475.681195516812,3.40722291407223,800,6,0.99626400996264,19.7637335465655,1153,1677,88.4627901449177,-4.74065186803463,2511.49129221277,244.032128489022,182229.998209446,-1010.40231680653,171.171789065027,276.86836551239,27.1976187067656,-6.15914073907147,1143.18700674634,83.5377513696502,73552.3786863127,-3820.98432057247,106.54500641753,104.774832321942,68.3053685684066,-2.47846300340521,1796.57866639325,218.780927907188,129797.675080935,-2899.80311605595,180.61316050864,239.242091097104
B2-0-0.mat,190.15,364.85,1,60,1,1,23.5572706398683,892,1022,78.048922241313,-31.6499953094871,389.034704424373,323.253594961286,7392.26933875453,-1143.00809804148,273.152116719726,328.121405038714,43.9639438359474,-6.05611599100656,259.223728137702,38.5213421112229,3582.68476042136,-360.099253442179,97.3666278293384,104.683944462972,116.490865331685,-49.6850827360672,716.496419944159,58.2294024781228,9433.65824427763,-2595.28505100224,273.36484293986,188.158840119246
B2-0-0.mat,204.164146868251,558.643628509719,2.58747300215983,432,5,0.93304535637149,10.9895175321477,1233,1467,67.6669436815446,20.9170532537418,896.300379377599,186.537598009787,49859.4838311787,10748.8848120873,206.06772603671,340.114676531315,3.55327529753245,3.235912804478,71.7073558434904,98.3044137583206,361.838669787299,1630.4877358964,102.098094213479,115.58903794116,12.2394647611972,-9.98091311685315,184.367350515656,155.781827934521,8047.60949823287,-5309.42898078842,200.048345066314,256.2167892725
