# LAT-G135D delay time (s)
6.45E+00
4.39E+00
1.04E+01
4.64E+01
6.44E+00
2.04E+01
1.44E+01
4.38E+00
8.38E+00
6.41E+00
2.04E+01
1.44E+01
4.44E+00
1.64E+01
2.44E+01
1.24E+01
1.44E+01
1.04E+01
1.24E+01
8.41E+00
2.84E+01
1.44E+01
1.24E+01
3.65E+01
4.39E+00
2.24E+01
1.04E+01
1.23E+01
2.64E+01
3.04E+01
5.84E+01
1.24E+01
1.44E+01
4.04E+01
8.46E+00
1.04E+01
1.64E+01
2.04E+01
2.04E+01
1.44E+01
1.04E+01
1.04E+01
1.45E+01
5.64E+01
1.04E+01
8.39E+00
8.40E+00
2.44E+01
4.36E+00
1.04E+01
4.46E+00
1.44E+01
8.33E+00
1.64E+01
1.04E+01
4.37E+00
3.04E+01
6.40E+00
4.43E+00
4.65E+01
1.04E+01
1.64E+01
1.04E+01
1.65E+01
4.42E+00
2.24E+01
8.39E+00
6.39E+00
1.04E+01
1.64E+01
1.05E+01
1.24E+01
8.45E+00
6.41E+00
1.04E+01
1.44E+01
1.64E+01
1.64E+01
1.64E+01
1.02E+02
2.46E+00
1.84E+01
4.44E+00
1.45E+01
1.24E+01
2.44E+00
8.46E+00
1.64E+01
1.04E+01
8.44E+00
6.44E+00
1.25E+01
1.04E+01
2.42E+00
8.46E+00
2.24E+01
1.84E+01
1.24E+01
1.04E+01
6.39E+00
2.85E+01
8.40E+00
