# LAT delay time (s)
2.21E+01
2.81E+01
2.42E+01
3.62E+01
1.01E+01
3.22E+01
2.82E+01
1.21E+01
1.61E+01
2.01E+01
1.81E+01
2.21E+01
3.42E+01
1.00E+01
1.40E+01
2.01E+01
3.42E+01
6.22E+01
9.60E+00
7.21E+01
5.98E+00
1.53E+01
3.44E+01
1.31E+01
1.02E+01
1.95E+01
7.99E+00
1.48E+01
1.71E+01
7.87E+00
2.16E+01
2.85E+01
1.70E+01
1.26E+01
1.23E+01
2.06E+01
1.83E+01
1.40E+01
1.19E+01
3.34E+01
1.61E+01
2.90E+01
5.25E+00
9.46E+00
2.22E+01
1.35E+01
4.75E+01
3.63E+01
2.44E+01
8.92E+01
4.41E+01
1.24E+01
5.48E+00
2.31E+01
2.93E+00
3.72E+01
1.55E+01
4.61E+01
2.33E+01
8.00E+00
4.41E+00
2.95E+01
1.43E+01
8.02E+00
1.68E+01
8.03E+00
1.69E+00
3.95E+01
1.18E+01
1.94E+01
1.66E+00
1.55E+01
3.67E+01
1.68E+01
1.56E+01
1.90E+01
3.66E+01
4.25E+01
1.00E+01
4.16E+01
1.36E+01
1.48E+01
1.49E+01
2.28E+01
2.07E+01
6.76E+00
8.72E+00
4.74E+00
3.07E+01
2.67E+01
2.27E+01
3.20E+01
3.40E+01
3.80E+01
7.80E+01
2.60E+01
2.60E+01
1.80E+01
3.20E+01
1.80E+01
3.20E+01
4.60E+01
1.60E+01
3.40E+01
3.20E+01
1.40E+01
4.80E+01
1.80E+01
8.00E+00
1.00E+01
4.00E+01
6.60E+01
2.20E+01
4.00E+00
2.20E+01
