,type0,type1,type2,type3
306,0.0,0.0,0.0,428.0
307,0.0,0.0,0.0,172.0
308,0.0,0.0,0.0,739.0
309,107.0,0.0,0.0,606.0
310,0.0,0.0,0.0,362.0
311,0.0,0.0,0.0,0.0
312,0.0,0.0,0.0,568.0
313,0.0,0.0,0.0,0.0
314,0.0,94.0,0.0,430.0
315,0.0,104.0,0.0,479.0
316,0.0,0.0,0.0,142.0
317,146.0,0.0,0.0,900.0
318,0.0,0.0,0.0,401.0
319,0.0,0.0,0.0,0.0
320,0.0,0.0,0.0,522.0
321,105.0,0.0,0.0,913.0
322,0.0,0.0,0.0,375.0
323,123.0,0.0,0.0,323.0
324,0.0,116.0,0.0,254.0
325,0.0,0.0,0.0,0.0
326,239.0,275.0,0.0,0.0
327,0.0,0.0,0.0,0.0
328,0.0,0.0,0.0,0.0
329,53.0,0.0,0.0,191.0
330,0.0,0.0,0.0,0.0
331,0.0,103.0,0.0,0.0
332,0.0,0.0,0.0,401.0
333,0.0,146.0,0.0,0.0
334,0.0,98.0,0.0,505.0
335,342.0,0.0,0.0,853.0
336,0.0,0.0,0.0,182.0
337,57.0,0.0,0.0,376.0
338,0.0,0.0,0.0,701.0
339,62.0,0.0,0.0,0.0
340,0.0,102.0,0.0,258.0
341,140.0,98.0,0.0,430.99999999999994
342,87.0,0.0,0.0,0.0
343,0.0,76.0,0.0,482.0
344,0.0,0.0,0.0,519.0
345,0.0,0.0,0.0,0.0
346,0.0,59.0,0.0,0.0
347,0.0,0.0,0.0,0.0
348,0.0,0.0,0.0,598.0
349,0.0,0.0,0.0,0.0
350,0.0,0.0,0.0,476.0
351,0.0,0.0,0.0,592.0
352,0.0,0.0,0.0,158.0
353,258.0,0.0,0.0,0.0
354,0.0,0.0,0.0,0.0
355,0.0,51.0,0.0,497.0
356,61.0,0.0,0.0,614.0
357,0.0,0.0,0.0,233.0
358,0.0,58.00000000000001,0.0,815.0
359,86.0,0.0,0.0,316.0
360,0.0,0.0,0.0,192.0
361,0.0,0.0,0.0,0.0
362,0.0,0.0,0.0,270.0
363,0.0,0.0,0.0,0.0
364,102.0,64.0,0.0,438.0
365,0.0,0.0,0.0,682.0
366,0.0,0.0,0.0,0.0
367,0.0,0.0,0.0,101.0
368,0.0,52.0,0.0,0.0
369,0.0,0.0,0.0,985.0000000000001
370,0.0,96.0,0.0,275.0
371,76.0,160.0,0.0,110.0
372,0.0,0.0,0.0,0.0
373,0.0,61.0,0.0,686.0
374,0.0,0.0,0.0,399.00000000000006
375,0.0,0.0,0.0,90.0
376,60.00000000000001,0.0,0.0,923.0
377,0.0,0.0,0.0,59.0
378,0.0,176.0,0.0,811.0
379,0.0,0.0,0.0,162.0
380,0.0,0.0,0.0,573.0
381,0.0,0.0,0.0,69.0
382,0.0,0.0,0.0,237.0
383,0.0,0.0,0.0,352.0
384,0.0,0.0,0.0,395.0
385,0.0,0.0,0.0,230.0
386,71.0,0.0,0.0,164.0
387,0.0,204.0,0.0,0.0
388,0.0,0.0,0.0,247.0
389,0.0,0.0,0.0,0.0
390,0.0,0.0,0.0,290.0
391,135.0,0.0,0.0,354.0
392,69.0,0.0,0.0,0.0
393,0.0,59.0,0.0,994.0
394,0.0,0.0,0.0,168.0
395,146.0,0.0,0.0,106.0
396,51.0,139.0,0.0,940.0
397,0.0,118.00000000000001,0.0,62.0
398,0.0,0.0,0.0,148.0
399,119.0,0.0,0.0,0.0
400,226.0,0.0,0.0,392.0
401,0.0,0.0,0.0,706.0
402,0.0,0.0,0.0,86.0
403,0.0,0.0,0.0,214.0
404,105.99999999999999,0.0,0.0,0.0
405,0.0,0.0,0.0,170.0
406,0.0,0.0,0.0,439.0
407,0.0,0.0,0.0,318.0
408,0.0,0.0,0.0,107.0
409,0.0,79.0,0.0,0.0
