,d6.67,d8.4,d10.58,d13.33,d16.8,d21.17,d26.67,d33.6,d42.33,d53.33,d67.2,d84.66
35,0.0,0.0,0.0,0.0,0.0,0.0,351.0,412.0,834.0,1094.0,1382.0,1715.0000000000002
36,0.0,0.0,0.0,0.0,0.0,0.0,229.0,311.0,820.0,1063.0,1416.0,1764.0
37,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,724.0000000000001,1027.0,1344.0,1741.0
38,0.0,0.0,0.0,0.0,0.0,0.0,295.0,419.99999999999994,825.0,1090.0,1393.0,1778.0
39,0.0,0.0,0.0,0.0,0.0,0.0,119.0,459.0,434.0,1128.0,1378.0,1719.0
40,0.0,0.0,0.0,0.0,0.0,0.0,162.0,609.0,831.0,947.0,1359.0,1730.0
41,0.0,0.0,0.0,0.0,0.0,0.0,240.0,470.0,683.0,1003.0,1323.0,1766.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,682.0,970.0,1344.0,1812.9999999999998
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.0,795.0,1092.0,1382.0,1772.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.99999999999994,583.0,923.0,1336.0,1733.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,492.0,784.0,1064.0,1366.0,1697.0
46,0.0,0.0,0.0,0.0,0.0,0.0,270.0,433.0,640.0,998.0,1414.0,1780.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.0,1105.0,1394.0000000000002,1738.0
48,0.0,0.0,0.0,0.0,0.0,259.0,210.0,229.0,507.0,1107.0,1321.0,1766.0
49,0.0,0.0,0.0,0.0,0.0,100.0,0.0,365.0,797.0,1112.0,1363.0,1725.0
50,0.0,0.0,0.0,70.0,0.0,0.0,74.0,429.0,811.0,1084.0,1415.0000000000002,1741.0000000000002
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.0,891.0,946.0000000000001,1341.0,1688.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.0,892.0,1079.0,1353.0,1713.0
53,0.0,0.0,0.0,0.0,0.0,0.0,344.0,544.0,660.0,1060.0,1396.0,1744.0
54,0.0,0.0,0.0,0.0,63.99999999999999,0.0,0.0,418.0,622.0,1003.0000000000001,1351.0,1705.0
55,0.0,0.0,0.0,0.0,0.0,0.0,200.0,610.0,607.0,971.9999999999999,1392.0,1776.0
56,0.0,0.0,0.0,0.0,0.0,0.0,328.0,511.0,808.0,1078.0,1372.0,1788.0
57,0.0,0.0,0.0,0.0,185.99999999999997,0.0,0.0,456.00000000000006,378.0,1099.0,1337.0,1749.0
58,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,552.0,1070.0,1374.0,1695.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.0,645.0,1122.0,1405.9999999999998,1751.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.0,847.0,1108.0,1427.0,1756.0
61,0.0,0.0,0.0,0.0,0.0,0.0,88.0,376.0,756.0,1149.0,1406.0,1737.0
62,0.0,0.0,0.0,0.0,0.0,0.0,184.0,419.0,838.0,945.0,1413.0,1739.0
63,0.0,0.0,0.0,0.0,0.0,0.0,227.0,450.0,754.0,970.0,1365.0,1687.0
64,0.0,0.0,0.0,0.0,0.0,0.0,330.0,592.0,741.0,1113.0,1370.0,1739.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.00000000000006,741.0,1080.0,1379.0,1803.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.0,755.0,1143.0,1470.0,1724.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,705.0,1074.0,1378.0,1717.0
68,0.0,0.0,0.0,0.0,0.0,0.0,214.0,402.0,909.0,1040.0,1367.0,1741.0
69,0.0,0.0,0.0,0.0,0.0,0.0,329.0,566.0,768.0,1040.0,1387.0,1692.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,759.0,1108.0,1349.0,1694.0
71,0.0,0.0,0.0,0.0,150.0,0.0,0.0,488.0,764.0,1041.0,1320.0,1744.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,580.0,832.0,1389.0,1653.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.00000000000006,872.0,1018.0,1409.0,1639.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380.99999999999994,812.0,718.0,1364.0,1713.0
75,0.0,0.0,0.0,0.0,0.0,267.0,0.0,207.99999999999997,564.0,1044.0,1344.0,1747.0
76,0.0,0.0,0.0,0.0,0.0,254.99999999999997,89.0,0.0,815.0,1113.0,1387.0,1780.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.99999999999994,773.9999999999999,1038.0,1354.0,1808.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,1095.0,1384.0,1779.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,749.0,1085.0,1441.0,1792.0
80,0.0,0.0,0.0,0.0,0.0,0.0,77.0,467.99999999999994,745.0,1023.0000000000001,1422.0,1702.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,838.0,1107.0,1332.0,1776.0
82,0.0,0.0,0.0,0.0,0.0,0.0,294.0,177.0,797.0,1073.0,1392.0,1774.0
83,0.0,0.0,0.0,0.0,0.0,0.0,247.0,498.0,767.0000000000001,1084.0,1378.0,1692.0
84,0.0,0.0,0.0,160.0,0.0,0.0,0.0,482.00000000000006,696.0,1058.0,1360.0,1738.0
