,time,d6.67_mean,d6.67_low,d6.67_high,d8.4_mean,d8.4_low,d8.4_high,d10.58_mean,d10.58_low,d10.58_high,d13.33_mean,d13.33_low,d13.33_high,d16.8_mean,d16.8_low,d16.8_high,d21.17_mean,d21.17_low,d21.17_high,d26.67_mean,d26.67_low,d26.67_high,d33.6_mean,d33.6_low,d33.6_high,d42.33_mean,d42.33_low,d42.33_high,d53.33_mean,d53.33_low,d53.33_high,d67.2_mean,d67.2_low,d67.2_high,d84.66_mean,d84.66_low,d84.66_high
209,209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000994141227258711,0.0,0.0,0.0035193221508594543,0.0,0.0,0.024284452508618288,0.0,0.10850738346634314,0.1048509443755882,0.0,0.2727245622283637,0.28098487733147,0.10399699165869,0.45427825079299605,0.6152030828171046,0.4622270484232748,0.7499917370998264,0.850049197932369,0.7718026808361667,0.9147762817897457
210,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000994141227258711,0.0,0.0,0.0035344359140082496,0.0,0.0,0.02448040310510732,0.0,0.10988026980138324,0.10574973852186852,0.0,0.27364670580753203,0.2829305401806471,0.10653220292629564,0.45710824028518393,0.617386685947766,0.4646986673703654,0.7556799978502103,0.8515022320393615,0.7736509687241654,0.9153714339516053
211,211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000994141227258711,0.0,0.0,0.003549232343772939,0.0,0.0,0.02466035217680145,0.0,0.11045422011996359,0.10635275911352711,0.0,0.2745337957207355,0.28535911936017777,0.11167983510821025,0.45846337677192683,0.6198469976761085,0.46722776091832696,0.7564345142744535,0.8528290448663237,0.7770216344037062,0.9160835451777923
212,212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010038030630075035,0.0,0.0,0.0035709979681396806,0.0,0.0,0.02477524724058998,0.0,0.11131543733808416,0.10725418375791142,0.0,0.27586968105351295,0.28762273257232535,0.11167983510821025,0.4597909102743986,0.6222039161021827,0.4694877044295835,0.7590965323442705,0.8541712475442255,0.7771937489256862,0.9176201236543954
213,213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010038030630075035,0.0,0.0,0.0035933974586261066,0.0,0.0,0.024949294788378498,0.0,0.111450026840103,0.10786617905168336,0.0,0.2780926562994939,0.28976039040874874,0.1118676285354403,0.46145624490610027,0.6248961930783701,0.472924784313892,0.7601276785149098,0.8553300343719908,0.7778567915446918,0.9176201236543954
214,214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010038030630075035,0.0,0.0,0.003629695434303531,0.0,0.0,0.02540886199401746,0.0,0.11302225636700766,0.10925494696808578,0.0,0.27952949629323204,0.2918935621043633,0.11590901616881338,0.4641398058385977,0.627394639893013,0.47511497482109727,0.7613934971720038,0.8566719437094327,0.7795762895698247,0.9190805110299148
215,215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010038030630075035,0.0,0.0,0.003636928707359589,0.0,0.0,0.02550621319249209,0.0,0.11302225636700766,0.11042111277283097,0.0,0.2827391467398277,0.29382874804155673,0.11590901616881338,0.46700924037704306,0.6298633458630518,0.47799002918944,0.7646266484237711,0.8580951147503177,0.7814998035540349,0.9201911307786461
216,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010038030630075035,0.0,0.0,0.0036514610586702726,0.0,0.0,0.025706043862309794,0.0,0.11421956177998643,0.11139729824733526,0.0,0.2847958484905791,0.2959764041314214,0.11694339248641149,0.4771661424077781,0.6322205330643268,0.4842467728447986,0.7656058889416589,0.8592678708877081,0.7843369130153638,0.9210733526730212
217,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010325829992805016,0.0,0.0,0.003673540579792277,0.0,0.0,0.02586401845497593,0.0,0.11469201339348463,0.11220302188663756,0.0,0.28528835017143905,0.29820943820489204,0.11783225355492263,0.4830928875046522,0.6345541750128927,0.4900198664563031,0.7675313183767395,0.8606151206681533,0.7850425837555557,0.9217992810020369
218,218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010420392640559154,0.0,0.0,0.0036949888707749116,0.0,0.0,0.026277393074593255,0.0,0.11483507490993669,0.11353256404920503,0.0,0.2871263759263582,0.3004117643001665,0.11950675997010667,0.4840061898885428,0.6368025702992381,0.49114516976768635,0.7694633166132976,0.8619693656054832,0.7868139738563162,0.9238171646601879
219,219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010609517936067427,0.0,0.0,0.003709841191450017,0.0,0.0,0.02675900165120944,0.0,0.11604638042810628,0.11443399951830209,0.0,0.28812748827341045,0.3024143125496053,0.11960432094571642,0.48569117444582127,0.6395591007889914,0.4936565752128666,0.7708363780992252,0.8632890069075704,0.7895358759443731,0.9252718840684524
220,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001564354789617023,0.0,0.0,0.0037536100247055467,0.0,0.0,0.02690982990801089,0.0,0.11618944194455834,0.11556416080568271,0.0,0.28924583391471836,0.30446552094642565,0.12053753651742645,0.4866045593018195,0.6417652070098381,0.49559098076316627,0.7719907875974432,0.8648421576476032,0.7920156101642132,0.926956748848305
221,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015740400196412362,0.0,0.0,0.003775097913375676,0.0,0.0,0.027134578321367585,0.0,0.11754380897918,0.11626176833243139,0.0,0.2910384318048243,0.30592742346584256,0.12053753651742645,0.48854497354497356,0.643949079922496,0.49880526647745194,0.7727820286178246,0.8660073988677404,0.7935840398249814,0.926956748848305
222,222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015931815144408631,0.0,0.0,0.0037823442901872705,0.0,0.0,0.027554051895221112,0.0,0.11889817601380166,0.11691844484718117,0.0,0.29108485470381673,0.3076232179247663,0.1206350974930362,0.4894617419617419,0.6466320776034568,0.5024337662337662,0.7744666207845836,0.8672123462120693,0.7947086017736837,0.9278671443847015
223,223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015837252496654496,0.0,0.0,0.0037823442901872705,0.0,0.0,0.02769449214667553,0.0,0.12132078705014084,0.11807290672201731,0.0,0.2921585294943122,0.30930835894955727,0.12359084680734449,0.4904711029711029,0.6490891626327421,0.506213218820015,0.7770818995182381,0.868399520850738,0.7962938105076712,0.928346103242783
224,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015933870854142418,0.0,0.0,0.0038195375744580705,0.0,0.0,0.027849968865084253,0.0,0.1231118479196391,0.11904108279747949,0.0,0.29456481194892187,0.3111602482553184,0.12882152821528217,0.49221204721204714,0.6513495998858103,0.5088809170027595,0.7790082876837038,0.8695943144819654,0.7980041838470145,0.9301228481261258
225,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015933870854142418,0.0,0.0,0.0038639929752763164,0.0,0.0,0.02804308649781339,0.0,0.12324643742165793,0.12023545276711299,0.0,0.29691793052546367,0.3131398698113397,0.1296517865178652,0.49327254514922075,0.6536724388458154,0.5122984985202135,0.7804990289464403,0.8707459193788223,0.8004710054636237,0.9307173696821737
226,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015936160506630408,0.0,0.0,0.0038724711704300877,0.0,0.0,0.028193931440149696,0.0,0.12501682368775235,0.12169978858454336,0.0,0.29897978619556675,0.31554106158953404,0.1320872589592322,0.4944159544159544,0.656089235976722,0.5148292675889727,0.7826015952561239,0.8719199636033844,0.8025316189790352,0.9313110167087866
227,227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016314411097646958,0.0,0.0,0.003909439173285849,0.0,0.0,0.028445789681744528,0.0,0.12808461424123896,0.12230273383547445,0.0,0.3004084857737208,0.31791215401229983,0.13531511849414524,0.4961919001463237,0.6579207508948405,0.5153091886174151,0.7841782756935849,0.8730635385373808,0.8047573298952594,0.9325887955734322
228,228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001641126339788909,0.0,0.0,0.003909439173285849,0.0,0.0,0.028642383822549442,0.0,0.12808461424123896,0.12316043524711008,0.0,0.30160221052937897,0.3200707955428938,0.13715614051447375,0.49719480698032975,0.6602097761149103,0.5180006094757992,0.7857952176749408,0.8741530510270064,0.806093773950353,0.933046169957085
229,229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016507881755377012,0.0,0.0,0.003931260135075936,0.0,0.0,0.029725850788055272,0.0,0.13080135629249243,0.1238348382095936,0.0,0.3027560190365838,0.32260345302942095,0.1529282544047103,0.4989997964997965,0.6621681427966319,0.5189970115863449,0.7885249485094493,0.875440829562726,0.8086884454389008,0.9332920584431182
230,230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001660244440313115,0.0,0.0,0.003998556939015473,0.0,0.0,0.029906485532849816,0.0,0.13080135629249243,0.12545859941662862,0.0,0.3062731844973942,0.32448464409470484,0.15490963760574172,0.5009383378016086,0.6640553172884951,0.5225806111544509,0.790188881241875,0.8765256926464617,0.8091915197821095,0.934208600216419
231,231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016699062760619071,0.0,0.0,0.004005842913514563,0.0,0.0,0.030396117463911573,0.0,0.13229878484356614,0.12644603696084417,0.0,0.3075692458284263,0.3263712785964776,0.1557921475188391,0.506330220271239,0.6662665275018391,0.5260319088712828,0.791637165797294,0.8775886417913181,0.8118830512162964,0.934536502225168
232,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016795915060861203,0.0,0.0,0.004036017738369123,0.0,0.0,0.030596760858597614,0.0,0.13229878484356614,0.1273729921472441,0.0,0.3086470625454775,0.32816214532866045,0.1566125668442721,0.5097162890728574,0.6684901403139265,0.5300271987798678,0.7931176875430145,0.8786971600949545,0.8146333025565314,0.9355605872773569
233,233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016793859351127418,0.0,0.0,0.004065052796850574,0.0,0.0,0.03071302544237977,0.0,0.13229878484356614,0.1286380578277609,0.0,0.3115767546956645,0.330402679492405,0.15663749565148738,0.5125462785650452,0.6704947219753177,0.532240467717336,0.7946053726668225,0.8798543792053122,0.8170732522037545,0.9357860768857938
234,234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016985040356369478,0.0,0.0,0.004462266231716161,0.0,0.0,0.030856808042395104,0.0,0.1324418463600182,0.13019772111141678,0.0,0.3125879369120462,0.33230218384146565,0.1578975523770269,0.5161110783764938,0.6724834277180768,0.533754616854171,0.7960652648118065,0.8808773614509127,0.8177346449501224,0.9368604718848229
235,235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170816587138574,0.0,0.0,0.004498825402705818,0.0,0.0,0.03102161644510919,0.0,0.1324418463600182,0.13091472863496242,0.0,0.31325484313865537,0.33391033685432936,0.15816327425479484,0.517203350715415,0.6744742320572162,0.5349517220850531,0.7969057488356619,0.8819770903422121,0.817905773889684,0.9377285068317615
236,236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00170816587138574,0.0,0.0,0.004513730424823954,0.0,0.0,0.031422118616755826,0.0,0.13272796939292233,0.13191447063895484,0.0,0.31429410410863234,0.33580112270735046,0.16125863842826868,0.519900284900285,0.676520858620503,0.5372528497657199,0.7976072145345681,0.8830809214916443,0.8190196996034865,0.9383596808602083
237,237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017275129371587452,0.0,0.0,0.004529105383284982,0.0,0.0,0.031519353186210505,0.0,0.13301409242582649,0.13280263346575621,0.0,0.3168405442640956,0.3377255964969043,0.16309681107386506,0.5233821733821734,0.6785002911387669,0.5393735828396408,0.8026938508147057,0.8840966414093343,0.8196705518643398,0.9395582133172878
238,238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017371747729075374,0.0,0.0,0.0045724404412562725,0.0,0.0,0.03172274626530294,0.0,0.1354367034621657,0.1346042360497122,0.0,0.3175813496369964,0.33927127704992577,0.16318682007476515,0.5253083028083028,0.6805840650212169,0.5434972287811063,0.8049273007600922,0.8851742179267424,0.8208352642923197,0.9406019666427567
239,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017371747729075374,0.0,0.0,0.004595303225762892,0.0,0.0,0.03189612693033791,0.0,0.1354367034621657,0.1358081110255989,0.0,0.3195071015650583,0.34112518432793393,0.16652943845916626,0.5277808302808302,0.6827141672478273,0.5483311267137578,0.80639899945895,0.8861549184328597,0.8213815226689478,0.9412973063788885
240,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017371747729075374,0.0,0.0,0.004662886471111942,0.0,0.0,0.03209882345950311,0.0,0.1384548949798413,0.13674746571414942,0.0,0.321214760302928,0.3430005228973716,0.16711130129406385,0.528058608058608,0.6847334865555053,0.5503612185181315,0.8093423968566656,0.887109676792623,0.8230488822922952,0.9412951123641607
241,241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017562928734317436,0.0,0.0,0.0046780002342607365,0.0,0.0,0.03255003423091731,0.0,0.1371764858889322,0.13775438611517865,0.0,0.3231126977766444,0.3448744554791814,0.16729131929586402,0.5289753764753764,0.6866666703160383,0.5516698819255029,0.8100782462060945,0.8879745992835514,0.825699768096961,0.9417643969020909
242,242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017659781034559568,0.0,0.0,0.004692865658691379,0.0,0.0,0.03306054824288777,0.0,0.13813342368797527,0.13872124700648775,0.0,0.32337660437360227,0.3465223625874355,0.1673813282967641,0.5308089133089132,0.6888157672883505,0.5524693081690224,0.8108140955555235,0.8889356126184748,0.8284680937137229,0.9419248672204465
243,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017659781034559568,0.0,0.0,0.004692865658691379,0.0,0.0,0.03324529207227717,0.0,0.13973533619456363,0.1399009227017545,0.0,0.3266088902645175,0.3488363003861854,0.17135384162645684,0.537344028520499,0.6908229751363076,0.5549175631635196,0.8111772037617689,0.889952182716903,0.8305223851866291,0.9429611169360106
244,244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017754343682313705,0.0,0.0,0.00470793982415268,0.0,0.0,0.03373265691476529,0.0,0.1404486116530107,0.14106150723385752,0.0,0.328669648030423,0.3508131847911171,0.17314103647335227,0.5401675603217158,0.6929593221788679,0.5582787175089062,0.8131668868863083,0.8908764896053949,0.8318135724162566,0.943709237088933
245,245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017754343682313705,0.0,0.0,0.0050988463797191595,0.0,0.0,0.033917438285139864,0.0,0.14172702074391982,0.1419086760892573,0.0,0.3292936147022954,0.3524527229515148,0.17362060841904306,0.5419235924932976,0.6947455899104565,0.559066108334459,0.8138301145944882,0.8918025649817065,0.8330276860588529,0.9441872990276844
246,246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017754343682313705,0.0,0.0,0.005493356936832316,0.0,0.0,0.03438734660000882,0.0,0.1418700822603719,0.1428967505177404,0.0,0.3322254232042094,0.3541635284266153,0.17499513943021403,0.5444563279857398,0.6966071174481882,0.5609348462857897,0.8148007804147139,0.892593409514554,0.8335527735734387,0.9440996599604191
247,247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017943468977821978,0.0,0.0,0.005529003156816715,0.0,0.0,0.034868075820890534,0.0,0.1444269004421901,0.14396361406105576,0.0,0.33390884873111487,0.35575331026280677,0.17490228891953621,0.5456313131313131,0.6986710969640312,0.5651260444995562,0.8160657136543485,0.8936184396889651,0.8351275102933255,0.9447958414628135
248,248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018132360330576046,0.0,0.0,0.005581170743957949,0.0,0.0,0.03507568586783337,0.0,0.1444269004421901,0.14517469260225596,0.0,0.33390884873111487,0.35766593576266165,0.1790879342979051,0.5464334521687463,0.7004030615948087,0.5673601814928065,0.8167708019154148,0.8945328948639393,0.83530367001147,0.9454856486796785
249,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018321485626084319,0.0,0.0,0.005610064727964902,0.0,0.0,0.035856970286575175,0.0,0.14456996195864216,0.14584918847545686,0.0,0.33517720477554763,0.35915075876076324,0.1790879342979051,0.5472237076648842,0.7021290075572364,0.5704841686981273,0.817330646893983,0.8953548057488666,0.83530367001147,0.9460727277893656
250,250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018607463221834725,0.0,0.0,0.005624584549431708,0.0,0.0,0.03665372751352233,0.0,0.14456996195864216,0.14680781023665437,0.0,0.3365601083572084,0.361343415019343,0.18005555089757333,0.5483244206773619,0.703869355323437,0.5724875670319358,0.8188860666986141,0.8964376571788476,0.8355972695417107,0.946384206767561
251,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018704081579322645,0.0,0.0,0.005653597124521701,0.0,0.0,0.037136397692661964,0.0,0.15631869636562404,0.14787961403841707,0.0,0.3375993693271853,0.36290546398785184,0.181071664939249,0.5500802139037434,0.7056741937735652,0.5744460353910578,0.8221602156908676,0.8973259516964152,0.8366604709593126,0.947193579788241
252,252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019183763775557313,0.0,0.0,0.006052814902135822,0.0,0.0,0.03726953117440037,0.0,0.15784001209340845,0.14879655139070644,0.0,0.3375993693271853,0.3643861573792346,0.181892084264682,0.5502584670231729,0.7074057130374316,0.5763432022761907,0.8242615481423302,0.8982116326757643,0.8378186654316039,0.9480665869553592
253,253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019564304019061857,0.0,0.0,0.006082493477637183,0.0,0.0,0.03815010805191348,0.0,0.15884494804435126,0.1499073143451184,0.0,0.3396778912671391,0.3659866506104548,0.18363077027366934,0.5526039809863339,0.7091867574404869,0.5778482337910423,0.8254070613956522,0.8990442865404793,0.8394134675580067,0.9486327949294624
254,254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019564304019061857,0.0,0.0,0.006498508583899385,0.0,0.0,0.03836630269106647,0.0,0.1604387804060493,0.1513413895327356,0.0,0.3395633437299112,0.3679771040537711,0.18363790780025438,0.5535913052089523,0.7108856883211033,0.5801057810633198,0.8279721412374474,0.8998092673338305,0.840203440807653,0.9489346030811148
255,255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019757540734037697,0.0,0.0,0.006891774730709063,0.0,0.0,0.03855560692988021,0.0,0.1604387804060493,0.15264946561746554,0.0,0.3407337718574728,0.3694879893904936,0.18500757222837239,0.5548564072093484,0.7124729533581765,0.5816522426548393,0.8300058118485489,0.900713366938203,0.8418557141984235,0.9497403315956122
256,256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019757540734037697,0.0,0.0,0.007325633683329092,0.0,0.0,0.03870635353255545,0.0,0.1604387804060493,0.15388539301951445,0.0,0.343147115225998,0.371282787679019,0.18530991024972543,0.5573554169142404,0.7143528539446606,0.5825426046447901,0.8327821257258268,0.9015352165209883,0.8424447861715924,0.950587854304695
257,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019757540734037697,0.0,0.0,0.007367944542728799,0.0,0.0,0.0391900874992474,0.0,0.1604387804060493,0.15462235363719332,0.0,0.3463552081666933,0.3734962411955117,0.1881092786858978,0.5573554169142404,0.7164573708371951,0.5855219797754041,0.8335392604530396,0.9023608393040078,0.843710377758531,0.9511449819624384
258,258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001985415909152562,0.0,0.0,0.007396472741871873,0.0,0.0,0.039378288487524685,0.0,0.16059191976286402,0.15539715050673447,0.0,0.35045217765157577,0.3755230524967056,0.1898168384384118,0.5582501485442661,0.7182880864920811,0.588197578915898,0.8348464499955233,0.9033677836404704,0.8445298310867907,0.9518070867999309
259,259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001985415909152562,0.0,0.0,0.007405025113276649,0.0,0.0,0.03965128481877344,0.0,0.16059191976286402,0.15640271444107906,0.0,0.3517292233242681,0.377938748216157,0.19228656138130026,0.5596078431372549,0.7199686085426852,0.5877795270476815,0.8349986569970453,0.9041458904638741,0.8461822037370853,0.9518070867999309
260,260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001995101139176775,0.0,0.0,0.007441979846401763,0.0,0.0,0.03982631686733964,0.0,0.16059191976286402,0.15751813818642063,0.0,0.3539134988401856,0.37983868783399743,0.19435099613189658,0.5614898989898989,0.721631486371519,0.5892102643574811,0.8371116483122929,0.9049116550493964,0.8461826426912264,0.9524333692129681
261,261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001995101139176775,0.0,0.0,0.007491343324791131,0.0,0.0,0.0401179520918477,0.0,0.1618794734109327,0.15958397407018354,0.0,0.35402548092305236,0.3813575003946187,0.19581544586223798,0.5631735856735857,0.7233910505718859,0.591248960049089,0.8393007431283015,0.9057036949756461,0.8479732149142003,0.9530057891929514
262,262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020239044697251945,0.0,0.0,0.007520786896604649,0.0,0.0,0.040318977804724286,0.0,0.16316702705900135,0.16041703968195942,0.0,0.3563186140217565,0.38357897358575904,0.19751918452092168,0.5658312983312983,0.7250184414421169,0.5952079405468809,0.8406840361715463,0.9065285521244211,0.8493583419961159,0.9535782091729349
263,263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020527311945490343,0.0,0.0,0.0075575417124109125,0.0,0.0,0.04107094251743639,0.0,0.16316702705900135,0.16150010264024575,0.0,0.36063812049839716,0.38555277576594327,0.19848960958112236,0.568489010989011,0.7269882325296051,0.6055249871146221,0.8448485341408176,0.9072654288334806,0.8517294724055288,0.9541506291529184
264,264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020527311945490343,0.0,0.0,0.007628731674789968,0.0,0.0,0.04125613151831706,0.0,0.16476085942069943,0.1628627474310085,0.0,0.3611966119211844,0.38741692031002495,0.20066745528879695,0.5693131868131868,0.7285482242597353,0.6080601983822277,0.8454823008295901,0.9080474792236404,0.852204375187294,0.9547923749543998
265,265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002062187459324448,0.0,0.0,0.007658011687729207,0.0,0.0,0.041714673755571134,0.0,0.16604841306876814,0.1639294260773692,0.0,0.36203952330668276,0.3893199471403622,0.20378401424902493,0.5710129236268646,0.7305714140288901,0.6123547633823854,0.8457122444542071,0.9088136283977282,0.8529543522208265,0.9553512415612955
266,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002062187459324448,0.0,0.0,0.007693912284504826,0.0,0.0,0.042494358644856546,0.0,0.16620155242558282,0.16500310706233517,0.0,0.3653754965555388,0.39051823572315597,0.2040047317327816,0.5735266585266585,0.7323133241256704,0.6150609012416653,0.8457883479549682,0.9096303073736471,0.8531746974168566,0.9565123162301007
267,267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020907618246240674,0.0,0.0,0.007730459990488895,0.0,0.0,0.043023415286649505,0.0,0.16491399877751411,0.1664651210494333,0.0,0.365676195504601,0.3922669843686645,0.20418688109525884,0.5752500495147554,0.73386982742066,0.616810158937193,0.8471519079734898,0.9103182527909561,0.8540310032357363,0.9567003532105431
268,268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021004470546482803,0.0,0.0,0.007774053800418373,0.0,0.0,0.04321208656095633,0.0,0.16506713813432883,0.16734411233482688,0.0,0.3675143309699804,0.3940919307681631,0.20585551931725118,0.5760521885521885,0.7355482148632547,0.6189831796534604,0.8471519079734898,0.9110927567313322,0.8552750677230788,0.9575293765844082
269,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020909907898728672,0.0,0.0,0.007839225216417499,0.0,0.0,0.043508365800115835,0.0,0.16506713813432883,0.16837050834973105,0.0,0.36824143913109064,0.3959494160557977,0.20576444463601257,0.5798436103663985,0.7371435678362995,0.6212655544920005,0.8478078846498747,0.9119692331783261,0.8568597490009995,0.9582204170703392
