,type0,type1,type2
988,124.99999999999999,0.0,146.0
989,309.0,0.0,318.0
990,0.0,0.0,826.0
991,0.0,0.0,819.0
992,183.0,0.0,615.0
993,92.0,0.0,383.0
994,117.0,0.0,0.0
995,0.0,0.0,752.0
996,0.0,0.0,291.0
997,0.0,0.0,0.0
998,0.0,0.0,0.0
999,260.0,0.0,202.0
1000,0.0,0.0,55.0
1001,0.0,0.0,0.0
1002,58.0,0.0,811.0
1003,0.0,0.0,58.00000000000001
1004,0.0,0.0,389.0
1005,0.0,0.0,433.0
1006,0.0,0.0,557.0
1007,0.0,0.0,539.0
1008,0.0,0.0,0.0
1009,0.0,0.0,63.0
1010,86.0,0.0,278.0
1011,474.0,0.0,97.0
1012,276.0,0.0,124.0
1013,0.0,0.0,514.0
1014,0.0,0.0,646.0
1015,0.0,0.0,514.0
1016,0.0,0.0,303.0
1017,0.0,0.0,173.0
1018,279.0,0.0,836.0
1019,114.0,0.0,554.0
1020,0.0,0.0,0.0
1021,0.0,0.0,391.0
1022,0.0,0.0,192.0
1023,360.0,0.0,192.0
1024,421.0,0.0,515.0
1025,0.0,0.0,225.0
1026,187.0,0.0,921.0
1027,271.0,0.0,227.0
1028,0.0,0.0,654.0
1029,137.0,0.0,241.0
1030,0.0,0.0,757.0
1031,0.0,0.0,0.0
1032,0.0,0.0,259.0
1033,0.0,0.0,0.0
1034,0.0,0.0,651.0
1035,0.0,0.0,0.0
1036,60.00000000000001,0.0,475.0
1037,353.0,0.0,280.0
1038,0.0,0.0,287.0
1039,0.0,0.0,0.0
1040,0.0,0.0,348.0
1041,0.0,0.0,258.0
1042,0.0,0.0,629.0
1043,377.0,0.0,724.0
1044,104.0,0.0,620.0
1045,0.0,0.0,776.0
1046,0.0,0.0,365.0
1047,0.0,0.0,281.0
1048,83.0,0.0,292.0
1049,0.0,0.0,856.0
1050,0.0,0.0,485.0
1051,0.0,0.0,504.0
1052,0.0,0.0,849.0
1053,0.0,0.0,428.0
1054,104.0,0.0,651.0
1055,0.0,0.0,713.0
1056,238.0,0.0,265.0
1057,0.0,0.0,128.0
1058,0.0,0.0,585.0
1059,0.0,0.0,426.0
1060,0.0,0.0,712.0
1061,0.0,0.0,0.0
1062,0.0,0.0,66.0
1063,72.0,0.0,738.0
1064,0.0,0.0,689.0
1065,139.0,0.0,783.0
1066,184.0,0.0,569.0
1067,0.0,0.0,713.0
1068,0.0,0.0,730.0
1069,311.0,0.0,939.0
1070,0.0,0.0,318.0
1071,0.0,0.0,0.0
1072,205.0,0.0,614.0
1073,104.0,0.0,154.0
1074,0.0,0.0,306.0
1075,0.0,0.0,0.0
1076,0.0,0.0,0.0
1077,247.99999999999997,0.0,795.0
1078,0.0,0.0,123.0
1079,68.0,0.0,104.0
1080,113.0,0.0,730.0
1081,0.0,0.0,398.0
1082,240.0,0.0,537.0
1083,0.0,0.0,0.0
1084,68.0,0.0,431.0
1085,0.0,0.0,120.0
1086,97.0,0.0,0.0
1087,0.0,0.0,0.0
1088,55.0,0.0,820.0
1089,80.0,0.0,112.0
1090,0.0,0.0,377.0
1091,0.0,0.0,209.0
1092,0.0,0.0,728.0
1093,112.0,0.0,583.0
1094,0.0,0.0,591.0
1095,0.0,0.0,152.0
1096,0.0,0.0,595.0
1097,0.0,0.0,385.0
1098,0.0,0.0,56.0
1099,0.0,0.0,475.0
1100,0.0,0.0,550.0
1101,239.0,0.0,607.0
1102,0.0,0.0,202.0
1103,0.0,0.0,750.0
1104,365.0,0.0,395.0
1105,0.0,0.0,450.0
1106,0.0,0.0,671.0
1107,0.0,0.0,611.0
1108,0.0,0.0,890.0
1109,323.0,0.0,911.0
1110,0.0,0.0,840.0
1111,0.0,0.0,0.0
1112,0.0,0.0,457.0
1113,0.0,0.0,512.0
1114,173.0,0.0,0.0
1115,0.0,0.0,827.0
1116,0.0,0.0,604.0
1117,0.0,0.0,612.0
1118,0.0,0.0,67.0
1119,0.0,0.0,686.0
1120,0.0,0.0,412.0
1121,266.0,0.0,0.0
1122,78.0,0.0,571.0
1123,56.0,0.0,0.0
1124,314.0,0.0,552.0
1125,0.0,0.0,229.0
1126,0.0,0.0,686.0
1127,0.0,0.0,0.0
1128,123.0,0.0,252.0
1129,0.0,0.0,0.0
1130,0.0,0.0,788.0
1131,185.0,0.0,766.0
1132,0.0,0.0,267.0
1133,0.0,0.0,539.0
1134,0.0,0.0,812.0
1135,0.0,0.0,411.99999999999994
1136,0.0,0.0,316.0
1137,0.0,0.0,339.0
1138,0.0,0.0,811.0
1139,0.0,0.0,843.0
1140,0.0,0.0,558.0
1141,0.0,0.0,734.0
1142,0.0,0.0,72.0
1143,0.0,0.0,687.0
1144,0.0,0.0,398.0
1145,0.0,0.0,621.0
1146,0.0,0.0,0.0
1147,0.0,0.0,0.0
1148,0.0,0.0,498.0
1149,0.0,0.0,129.0
1150,0.0,0.0,752.0
1151,0.0,0.0,203.0
1152,0.0,0.0,908.0
1153,0.0,0.0,762.0
1154,295.0,0.0,586.0
1155,0.0,0.0,575.0
1156,0.0,0.0,584.0
1157,0.0,0.0,620.0
1158,0.0,0.0,124.0
1159,107.0,0.0,442.0
1160,106.00000000000001,0.0,0.0
1161,0.0,0.0,656.0
1162,254.0,0.0,546.0
1163,135.0,0.0,861.0
1164,0.0,0.0,0.0
1165,0.0,0.0,474.0
1166,0.0,0.0,629.0
1167,0.0,0.0,122.0
1168,62.0,0.0,513.0
1169,0.0,0.0,388.0
1170,0.0,0.0,0.0
1171,0.0,0.0,139.0
1172,0.0,0.0,579.0
1173,274.0,0.0,728.0000000000001
1174,179.0,0.0,418.0
1175,112.0,0.0,823.0
1176,162.0,0.0,639.0
1177,0.0,0.0,896.0
1178,0.0,0.0,831.0
1179,0.0,0.0,297.0
1180,0.0,0.0,149.0
1181,78.0,0.0,720.0
1182,98.0,0.0,230.0
1183,87.0,0.0,115.0
1184,0.0,0.0,152.0
1185,233.0,0.0,194.0
1186,138.0,0.0,478.0
1187,225.0,0.0,657.0
1188,67.0,0.0,757.0
1189,0.0,0.0,206.0
1190,0.0,0.0,124.0
1191,0.0,0.0,853.0
1192,0.0,0.0,614.0
1193,0.0,0.0,93.0
1194,234.0,0.0,713.0
1195,0.0,0.0,290.0
1196,0.0,0.0,374.0
1197,0.0,0.0,0.0
1198,0.0,0.0,232.0
1199,0.0,0.0,0.0
1200,95.0,0.0,0.0
1201,0.0,0.0,747.0
1202,0.0,0.0,816.0
1203,0.0,0.0,272.0
1204,62.0,0.0,834.0
1205,0.0,0.0,208.0
1206,0.0,0.0,519.0
1207,0.0,0.0,770.0
1208,0.0,0.0,1013.0
1209,238.0,0.0,753.0
1210,0.0,0.0,597.0
1211,0.0,0.0,65.0
1212,0.0,0.0,0.0
1213,0.0,0.0,519.0
1214,0.0,0.0,628.0
1215,0.0,0.0,0.0
1216,0.0,0.0,778.0
1217,0.0,0.0,646.0
1218,0.0,0.0,398.0
1219,0.0,0.0,0.0
1220,0.0,0.0,0.0
1221,290.0,0.0,479.0
1222,0.0,0.0,952.0
1223,0.0,0.0,719.0
1224,0.0,0.0,163.0
1225,0.0,0.0,138.0
1226,0.0,0.0,472.0
1227,0.0,0.0,492.0
1228,116.0,0.0,375.0
1229,121.00000000000001,0.0,617.0
1230,0.0,0.0,331.0
1231,114.0,0.0,823.0
1232,0.0,0.0,783.0
1233,0.0,0.0,306.0
1234,0.0,0.0,613.0
1235,66.0,0.0,324.0
1236,0.0,0.0,520.0
1237,0.0,0.0,126.0
1238,0.0,0.0,0.0
1239,226.0,0.0,962.0
1240,0.0,0.0,0.0
1241,0.0,0.0,738.0
1242,69.0,0.0,345.0
1243,0.0,0.0,140.0
1244,0.0,0.0,0.0
1245,156.0,0.0,94.0
1246,123.0,0.0,817.0
1247,271.0,0.0,664.0
1248,0.0,0.0,617.0
1249,0.0,0.0,375.0
1250,0.0,0.0,712.0
1251,0.0,0.0,56.0
1252,337.0,0.0,0.0
1253,75.0,0.0,67.0
1254,0.0,0.0,488.0
1255,0.0,0.0,516.0
1256,53.0,0.0,669.0
1257,200.0,0.0,0.0
1258,56.0,0.0,689.0
1259,0.0,0.0,427.0
1260,87.0,0.0,502.0
1261,0.0,0.0,562.0
1262,266.0,0.0,0.0
1263,0.0,0.0,679.0
1264,0.0,0.0,490.0
1265,0.0,0.0,237.0
1266,0.0,0.0,487.0
1267,0.0,0.0,519.0
1268,142.0,0.0,309.0
1269,220.0,0.0,0.0
1270,0.0,0.0,0.0
1271,0.0,0.0,913.0
1272,0.0,0.0,758.0
1273,208.0,0.0,497.0
1274,247.0,0.0,840.0
1275,232.0,0.0,246.0
1276,0.0,0.0,799.0
1277,0.0,0.0,170.0
1278,0.0,0.0,99.0
1279,0.0,0.0,0.0
1280,335.0,0.0,353.0
1281,0.0,0.0,455.0
1282,353.0,0.0,545.0
1283,0.0,0.0,727.0
1284,246.0,0.0,639.0
1285,125.0,0.0,670.0
1286,201.0,0.0,740.0
1287,0.0,0.0,181.0
1288,0.0,0.0,675.0000000000001
1289,0.0,0.0,206.0
1290,0.0,0.0,736.0
1291,0.0,0.0,462.0
1292,92.0,0.0,591.0
1293,275.0,0.0,889.0
1294,0.0,0.0,96.0
1295,0.0,0.0,0.0
1296,369.0,0.0,0.0
1297,0.0,0.0,783.0
1298,0.0,0.0,258.0
1299,0.0,0.0,589.0
1300,0.0,0.0,359.0
1301,0.0,0.0,852.0
1302,0.0,0.0,628.0
1303,0.0,0.0,0.0
1304,272.0,0.0,0.0
1305,0.0,0.0,392.0
1306,0.0,0.0,82.0
1307,186.0,0.0,746.0
1308,0.0,0.0,285.0
1309,0.0,0.0,570.0
1310,109.0,0.0,551.0
1311,0.0,0.0,419.0
1312,0.0,0.0,231.0
1313,113.0,0.0,953.0
1314,0.0,0.0,71.0
1315,0.0,0.0,862.0
1316,108.0,0.0,0.0
1317,0.0,0.0,765.0
1318,0.0,0.0,629.0
1319,0.0,0.0,317.0
1320,0.0,0.0,215.0
1321,127.0,0.0,676.0
1322,0.0,0.0,346.0
1323,0.0,0.0,526.0
1324,88.0,0.0,576.0
1325,0.0,0.0,119.0
1326,117.0,0.0,237.0
1327,0.0,0.0,734.0
1328,0.0,0.0,363.0
1329,0.0,0.0,307.0
1330,0.0,0.0,619.0
1331,0.0,0.0,666.0
1332,0.0,0.0,309.0
1333,0.0,0.0,897.0
1334,0.0,0.0,315.0
1335,257.0,0.0,265.0
1336,0.0,0.0,258.0
1337,0.0,0.0,690.0
1338,0.0,0.0,320.0
1339,97.0,0.0,800.0
1340,272.0,0.0,187.0
1341,183.0,0.0,293.0
1342,0.0,0.0,743.0
1343,0.0,0.0,534.0
1344,0.0,0.0,620.0
1345,267.0,0.0,504.0
1346,0.0,0.0,507.0
1347,0.0,0.0,0.0
1348,0.0,0.0,638.0
1349,0.0,0.0,628.0
1350,153.0,0.0,817.0
1351,0.0,0.0,657.0
1352,0.0,0.0,190.0
1353,0.0,0.0,797.0
1354,0.0,0.0,724.0
1355,0.0,0.0,861.9999999999999
1356,0.0,0.0,389.0
1357,0.0,0.0,477.0
1358,0.0,0.0,797.0
1359,194.0,0.0,813.0
1360,196.0,0.0,672.0
1361,0.0,0.0,0.0
1362,0.0,0.0,752.0
1363,0.0,0.0,712.0
1364,0.0,0.0,444.0
1365,0.0,0.0,523.0
1366,0.0,0.0,0.0
1367,66.0,0.0,848.0
1368,79.0,0.0,295.0
1369,73.0,0.0,0.0
1370,0.0,0.0,171.0
1371,0.0,0.0,826.0
1372,0.0,0.0,762.0
1373,82.0,0.0,222.0
1374,0.0,0.0,665.0
1375,66.0,0.0,159.0
1376,0.0,0.0,683.0
1377,0.0,0.0,0.0
1378,283.0,0.0,411.0
1379,57.00000000000001,0.0,664.0
1380,67.0,0.0,0.0
1381,0.0,0.0,557.0
1382,0.0,0.0,163.0
1383,0.0,0.0,685.0
1384,172.0,0.0,265.0
1385,0.0,0.0,219.0
1386,0.0,0.0,0.0
1387,273.0,0.0,727.0
1388,0.0,0.0,147.0
1389,174.0,0.0,0.0
1390,248.0,0.0,0.0
1391,0.0,0.0,327.0
1392,0.0,0.0,0.0
1393,0.0,0.0,367.0
1394,185.0,0.0,681.0
1395,139.0,0.0,764.0
1396,68.0,0.0,649.0
1397,77.0,0.0,219.0
1398,0.0,0.0,0.0
1399,103.0,0.0,636.0
1400,245.0,0.0,0.0
1401,0.0,0.0,0.0
1402,0.0,0.0,104.0
1403,0.0,0.0,247.0
1404,0.0,0.0,553.0
1405,78.0,0.0,328.0
1406,0.0,0.0,647.0
1407,0.0,0.0,726.0
1408,112.0,0.0,56.00000000000001
1409,0.0,0.0,714.9999999999999
1410,234.0,0.0,129.0
1411,0.0,0.0,884.0
1412,154.0,0.0,580.0
1413,0.0,0.0,148.0
1414,176.0,0.0,654.0
1415,368.0,0.0,853.0
1416,0.0,0.0,612.0
1417,0.0,0.0,789.0
1418,114.0,0.0,0.0
1419,0.0,0.0,0.0
1420,0.0,0.0,389.0
1421,194.0,0.0,347.0
1422,0.0,0.0,114.0
1423,0.0,0.0,0.0
1424,0.0,0.0,204.0
1425,0.0,0.0,233.0
1426,0.0,0.0,570.0
1427,0.0,0.0,765.0
1428,0.0,0.0,612.0
1429,0.0,0.0,703.0
1430,0.0,0.0,236.0
1431,0.0,0.0,413.0
1432,0.0,0.0,502.0
1433,93.0,0.0,105.0
1434,0.0,0.0,730.0
1435,169.0,0.0,0.0
1436,0.0,0.0,761.0
1437,111.0,0.0,865.0
1438,0.0,0.0,612.0
1439,0.0,0.0,0.0
1440,355.0,0.0,272.0
1441,389.0,0.0,218.0
1442,0.0,0.0,279.0
1443,287.0,0.0,650.0
1444,0.0,0.0,738.0
1445,177.0,0.0,780.0
1446,0.0,0.0,326.0
1447,0.0,0.0,0.0
1448,101.0,0.0,335.0
1449,62.0,0.0,663.0
1450,332.0,0.0,650.0
1451,0.0,0.0,248.0
1452,246.0,0.0,479.0
1453,176.0,0.0,902.0000000000001
1454,0.0,0.0,687.0
1455,0.0,0.0,105.0
1456,69.0,0.0,397.0
1457,0.0,0.0,368.0
1458,0.0,0.0,63.0
1459,0.0,0.0,576.0
1460,0.0,0.0,0.0
1461,0.0,0.0,452.0
1462,210.0,0.0,320.0
1463,0.0,0.0,273.0
1464,0.0,0.0,0.0
1465,143.0,0.0,546.0
1466,0.0,0.0,532.0
1467,0.0,0.0,677.0
1468,62.0,0.0,781.0
1469,0.0,0.0,479.0
1470,0.0,0.0,295.0
1471,233.0,0.0,144.0
1472,0.0,0.0,340.0
1473,68.0,0.0,772.0
1474,0.0,0.0,695.0
1475,183.0,0.0,830.0
1476,0.0,0.0,781.0
1477,0.0,0.0,115.0
1478,371.0,0.0,820.0
1479,91.0,0.0,284.0
1480,0.0,0.0,415.0
1481,0.0,0.0,493.0
1482,0.0,0.0,594.0
1483,211.0,0.0,79.0
1484,0.0,0.0,588.0
1485,89.0,0.0,921.0
1486,0.0,0.0,968.0
1487,329.0,0.0,645.0
1488,168.0,0.0,638.0
1489,263.0,0.0,72.0
1490,0.0,0.0,787.0
1491,0.0,0.0,823.0
1492,0.0,0.0,76.0
1493,0.0,0.0,408.0
1494,0.0,0.0,889.0
1495,0.0,0.0,660.9999999999999
1496,69.0,0.0,674.0
1497,140.0,0.0,766.0
1498,0.0,0.0,88.0
1499,189.0,0.0,435.0
